"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"230340 Carnaubal";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"230370 Caucaia";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"230410 Crateús";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"230420 Crato";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;-;-;-;-
"230425 Cruz";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"230440 Fortaleza";155;155;79950,69;75638,77;-;-;4311,92;-;-;515,81;515,81;524;3,4;-;-
"230523 Horizonte";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;8;8,0;-;-
"230550 Iguatu";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"230720 Jati";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;10;10,0;-;-
"230730 Juazeiro do Norte";4;4;1854,05;1730,47;-;-;123,58;-;-;463,51;463,51;22;5,5;-;-
"230760 Limoeiro do Norte";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"230770 Maranguape";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"230800 Massapê";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"230840 Missão Velha";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"230890 Morrinhos";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"230930 Nova Russas";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;7;3,5;-;-
"230940 Novo Oriente";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;2;1,0;-;-
"230980 Pacoti";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;12;12,0;-;-
"231030 Parambu";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"231070 Pentecoste";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"231130 Quixadá";2;2;987,05;935,63;-;-;51,42;-;-;493,52;493,52;3;1,5;-;-
"231160 Redenção";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;5;2,5;-;-
"231170 Reriutaba";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"231180 Russas";10;10;5101,37;4840,40;-;-;260,97;-;-;510,14;510,14;27;2,7;-;-
"231195 Salitre";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"231210 Santana do Cariri";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"231290 Sobral";6;6;3598,06;3354,79;-;-;243,27;-;-;599,68;599,68;59;9,8;-;-
"231330 Tauá";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"231350 Trairi";5;5;2563,95;2435,40;-;-;128,55;-;-;512,79;512,79;25;5,0;-;-
"231400 Várzea Alegre";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"240050 Alexandria";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"240070 Alto do Rodrigues";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"240800 Mossoró";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"240810 Natal";9;9;4979,22;4705,26;-;-;273,96;-;-;553,25;553,25;46;5,1;-;-
"240940 Pau dos Ferros";6;6;3091,14;2936,88;-;-;154,26;-;-;515,19;515,19;27;4,5;-;-
"241020 Portalegre";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"241200 São Gonçalo do Amarante";3;3;1525,57;1448,44;-;-;77,13;-;-;508,52;508,52;11;3,7;-;-
"241230 São José do Campestre";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"241330 Serra de São Bento";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"250040 Alagoa Nova";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;8;8,0;-;-
"250200 Belém do Brejo do Cruz";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"250240 Bonito de Santa Fé";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"250400 Campina Grande";20;20;10615,74;10089,93;-;-;525,81;-;-;530,79;530,79;80;4,0;-;-
"250440 Conceição";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"250510 Cuité";3;3;1501,57;1424,44;-;-;77,13;-;-;500,52;500,52;8;2,7;-;-
"250600 Esperança";5;5;2536,61;2360,82;-;-;175,79;-;-;507,32;507,32;34;6,8;-;-
"250680 Ingá";61;61;29230,59;27662,28;-;-;1568,31;-;-;479,19;479,19;122;2,0;-;-
"250750 João Pessoa";18;18;9383,95;8921,17;-;-;462,78;-;-;521,33;521,33;52;2,9;-;-
"250830 Lagoa Seca";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"251080 Patos";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"251140 Picuí";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;7;2,3;-;-
"251210 Pombal";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"251450 São José de Piranhas";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"251550 Serra Branca";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"251600 Solânea";14;14;6217,76;5861,04;-;-;356,72;-;-;444,13;444,13;39;2,8;2;14,29
"251690 Uiraúna";20;20;9727,80;9213,60;-;-;514,20;-;-;486,39;486,39;42;2,1;-;-
"260020 Afrânio";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"260110 Araripina";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"260120 Arcoverde";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"260160 Belém do São Francisco";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"260170 Belo Jardim";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"260280 Buíque";12;12;5846,28;5537,76;-;-;308,52;-;-;487,19;487,19;37;3,1;-;-
"260290 Cabo de Santo Agostinho";4;4;1985,46;1882,62;-;-;102,84;-;-;496,37;496,37;7;1,8;-;-
"260300 Cabrobó";5;5;2451,95;2323,40;-;-;128,55;-;-;490,39;490,39;20;4,0;-;-
"260410 Caruaru";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;10;3,3;-;-
"260415 Casinhas";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"260600 Garanhuns";1;1;530,24;504,53;-;-;25,71;-;-;530,24;530,24;6;6,0;-;-
"260620 Goiana";2;2;980,39;928,97;-;-;51,42;-;-;490,19;490,19;7;3,5;-;-
"260700 Inajá";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"260790 Jaboatão dos Guararapes";10;10;4975,90;4718,80;-;-;257,10;-;-;497,59;497,59;26;2,6;-;-
"260890 Limoeiro";2;2;1061,61;957,55;-;-;104,06;-;-;530,80;530,80;6;3,0;-;-
"260950 Nazaré da Mata";4;4;1996,76;1893,92;-;-;102,84;-;-;499,19;499,19;10;2,5;-;-
"261070 Paulista";1;1;615,60;589,89;-;-;25,71;-;-;615,60;615,60;4;4,0;-;-
"261090 Pesqueira";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"261110 Petrolina";6;6;2579,22;2439,05;-;-;140,17;-;-;429,87;429,87;17;2,8;-;-
"261160 Recife";79;79;56317,15;52076,00;-;-;4241,15;-;-;712,88;712,88;330;4,2;-;-
"261220 Salgueiro";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"261250 Santa Cruz do Capibaribe";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"261330 São Joaquim do Monte";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"261350 São José do Belmonte";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"261380 São Vicente Ferrer";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"261390 Serra Talhada";4;4;2054,10;1951,26;-;-;102,84;-;-;513,52;513,52;16;4,0;-;-
"261420 Sirinhaém";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"261640 Vitória de Santo Antão";3;3;1588,57;1511,44;-;-;77,13;-;-;529,52;529,52;13;4,3;-;-
"270030 Arapiraca";3;3;5096,92;4977,22;-;-;119,70;-;-;1698,97;1698,97;25;8,3;-;-
"270170 Capela";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"270230 Coruripe";2;2;1102,50;1043,34;-;-;59,16;-;-;551,25;551,25;13;6,5;-;-
"270400 Junqueiro";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"270430 Maceió";13;13;7481,99;7111,69;-;-;370,30;-;-;575,54;575,54;64;4,9;-;-
"270510 Matriz de Camaragibe";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"270630 Palmeira dos Índios";4;4;4939,74;4408,89;-;-;530,85;-;-;1234,93;1234,93;47;11,8;-;-
"270690 Pilar";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;5;1,7;-;-
"270760 Quebrangulo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"270770 Rio Largo";1;1;619,64;593,93;-;-;25,71;-;-;619,64;619,64;12;12,0;-;-
"270860 São Miguel dos Campos";4;4;2117,57;2014,73;-;-;102,84;-;-;529,39;529,39;17;4,3;-;-
"270915 Teotônio Vilela";4;4;1972,76;1869,92;-;-;102,84;-;-;493,19;493,19;16;4,0;-;-
"270930 União dos Palmares";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"280020 Aquidabã";10;10;4839,90;4582,80;-;-;257,10;-;-;483,99;483,99;20;2,0;-;-
"280030 Aracaju";49;49;41153,46;37910,53;-;-;3242,93;-;-;839,87;839,87;241;4,9;-;-
"280130 Capela";8;8;3497,60;3306,01;-;-;191,59;-;-;437,20;437,20;16;2,0;-;-
"280210 Estância";5;5;2397,63;2265,39;-;-;132,24;-;-;479,53;479,53;12;2,4;-;-
"280290 Itabaiana";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;7;2,3;-;-
"280350 Lagarto";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;9;4,5;-;-
"280590 Riachuelo";5;5;2467,95;2339,40;-;-;128,55;-;-;493,59;493,59;12;2,4;-;-
"280670 São Cristóvão";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;10;5,0;-;-
"290070 Alagoinhas";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"290080 Alcobaça";4;4;1516,84;1428,09;-;-;88,75;-;-;379,21;379,21;4;1,0;-;-
"290100 Amargosa";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;7;7,0;-;-
"290110 Amélia Rodrigues";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"290115 América Dourada";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;9;3,0;-;-
"290160 Antas";5;5;2451,95;2323,40;-;-;128,55;-;-;490,39;490,39;12;2,4;-;-
"290240 Aurelino Leal";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;9;2,3;-;-
"290260 Baixa Grande";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;7;2,3;-;-
"290320 Barreiras";2;2;4254,69;3781,47;-;-;473,22;-;-;2127,35;2127,35;9;4,5;1;50,00
"290340 Belmonte";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"290350 Belo Campo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290380 Boa Vista do Tupim";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290390 Bom Jesus da Lapa";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290400 Boninal";4;4;1932,76;1829,92;-;-;102,84;-;-;483,19;483,19;8;2,0;-;-
"290405 Bonito";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;9;2,3;-;-
"290430 Brejões";4;4;1940,76;1837,92;-;-;102,84;-;-;485,19;485,19;8;2,0;-;-
"290440 Brejolândia";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;2;1,0;-;-
"290475 Buritirama";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;15;3,0;-;-
"290480 Caatiba";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;10;2,0;-;-
"290490 Cachoeira";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"290500 Caculé";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"290530 Cafarnaum";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"290560 Camacan";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"290570 Camaçari";1;1;55,27;43,65;-;-;11,62;-;-;55,27;55,27;2;2,0;-;-
"290590 Campo Alegre de Lourdes";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290600 Campo Formoso";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"290610 Canápolis";4;4;1972,76;1869,92;-;-;102,84;-;-;493,19;493,19;8;2,0;-;-
"290660 Candiba";3;3;1529,63;1448,63;-;-;81,00;-;-;509,88;509,88;9;3,0;1;33,33
"290670 Cândido Sales";33;33;16229,27;15380,84;-;-;848,43;-;-;491,80;491,80;65;2,0;-;-
"290680 Cansanção";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"290690 Caravelas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"290710 Carinhanha";11;11;5487,09;5204,28;-;-;282,81;-;-;498,83;498,83;25;2,3;-;-
"290760 Central";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"290810 Cocos";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"290840 Conceição do Coité";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;14;14,0;-;-
"290950 Cravolândia";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;4;2,0;-;-
"290960 Crisópolis";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;6;6,0;-;-
"290970 Cristópolis";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"291040 Encruzilhada";36;36;17626,84;16701,28;-;-;925,56;-;-;489,63;489,63;73;2,0;-;-
"291070 Euclides da Cunha";3;3;1445,57;1368,44;-;-;77,13;-;-;481,86;481,86;10;3,3;-;-
"291072 Eunápolis";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"291080 Feira de Santana";3;3;18188,47;16077,34;-;-;2111,13;-;-;6062,82;6062,82;38;12,7;-;-
"291120 Gandu";4;4;1924,76;1821,92;-;-;102,84;-;-;481,19;481,19;10;2,5;-;-
"291150 Gongogi";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"291200 Ibiassucê";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;1;1,0;-;-
"291230 Ibicuí";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"291270 Ibirapitanga";9;9;4456,71;4225,32;-;-;231,39;-;-;495,19;495,19;25;2,8;-;-
"291290 Ibirataia";10;10;4863,90;4606,80;-;-;257,10;-;-;486,39;486,39;23;2,3;-;-
"291300 Ibitiara";6;6;2899,14;2744,88;-;-;154,26;-;-;483,19;483,19;10;1,7;-;-
"291310 Ibititá";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;9;1,8;-;-
"291320 Ibotirama";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;6;6,0;1;100,00
"291340 Igaporã";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291345 Igrapiúna";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"291350 Iguaí";4;4;1972,76;1869,92;-;-;102,84;-;-;493,19;493,19;15;3,8;-;-
"291360 Ilhéus";6;6;3256,08;3086,34;-;-;169,74;-;-;542,68;542,68;26;4,3;1;16,67
"291390 Ipiaú";28;28;13497,32;12777,44;-;-;719,88;-;-;482,05;482,05;56;2,0;-;-
"291420 Irajuba";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;5;2,5;-;-
"291430 Iramaia";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"291440 Iraquara";34;34;16292,46;15418,32;-;-;874,14;-;-;479,19;479,19;44;1,3;-;-
"291465 Itabela";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;8;2,7;-;-
"291470 Itaberaba";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;7;3,5;-;-
"291480 Itabuna";9;9;4712,30;4468,06;-;-;244,24;-;-;523,59;523,59;21;2,3;-;-
"291510 Itagi";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"291540 Itaju do Colônia";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"291550 Itajuípe";15;15;7187,85;6802,20;-;-;385,65;-;-;479,19;479,19;52;3,5;-;-
"291580 Itambé";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"291600 Itanhém";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"291630 Itapebi";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"291640 Itapetinga";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"291650 Itapicuru";6;6;2979,14;2824,88;-;-;154,26;-;-;496,52;496,52;15;2,5;-;-
"291670 Itaquara";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;6;2,0;-;-
"291680 Itarantim";8;8;3897,52;3691,84;-;-;205,68;-;-;487,19;487,19;19;2,4;-;-
"291685 Itatim";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"291690 Itiruçu";8;8;3833,52;3627,84;-;-;205,68;-;-;479,19;479,19;16;2,0;-;-
"291700 Itiúba";4;4;1956,76;1853,92;-;-;102,84;-;-;489,19;489,19;10;2,5;-;-
"291730 Ituberá";9;9;4428,77;4193,51;-;-;235,26;-;-;492,09;492,09;21;2,3;-;-
"291733 Iuiú";6;6;2971,14;2816,88;-;-;154,26;-;-;495,19;495,19;13;2,2;-;-
"291750 Jacobina";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291760 Jaguaquara";6;6;2955,14;2800,88;-;-;154,26;-;-;492,52;492,52;12;2,0;-;-
"291800 Jequié";1;1;517,14;491,43;-;-;25,71;-;-;517,14;517,14;1;1,0;-;-
"291820 Jiquiriçá";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291840 Juazeiro";4;4;1996,76;1893,92;-;-;102,84;-;-;499,19;499,19;10;2,5;-;-
"291850 Jussara";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;5;1,3;-;-
"291905 Lajedo do Tabocal";3;3;1501,57;1424,44;-;-;77,13;-;-;500,52;500,52;11;3,7;-;-
"291915 Lapão";4;4;2004,76;1901,92;-;-;102,84;-;-;501,19;501,19;11;2,8;-;-
"291920 Lauro de Freitas";2;2;1883,05;1831,63;-;-;51,42;-;-;941,52;941,52;10;5,0;1;50,00
"291970 Macarani";9;9;4416,71;4185,32;-;-;231,39;-;-;490,75;490,75;19;2,1;-;-
"292000 Maiquinique";14;14;6884,66;6524,72;-;-;359,94;-;-;491,76;491,76;36;2,6;-;-
"292010 Mairi";2;2;998,50;939,34;-;-;59,16;-;-;499,25;499,25;11;5,5;-;-
"292050 Maracás";6;6;2891,14;2736,88;-;-;154,26;-;-;481,86;481,86;8;1,3;-;-
"292170 Morro do Chapéu";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"292180 Mortugaba";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292190 Mucugê";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292200 Mucuri";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"292240 Mutuípe";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;7;3,5;-;-
"292250 Nazaré";2;2;1138,68;1067,91;-;-;70,77;-;-;569,34;569,34;12;6,0;1;50,00
"292270 Nova Canaã";6;6;2963,14;2808,88;-;-;154,26;-;-;493,86;493,86;17;2,8;-;-
"292310 Olindina";14;14;6820,66;6460,72;-;-;359,94;-;-;487,19;487,19;34;2,4;-;-
"292320 Oliveira dos Brejinhos";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"292340 Palmas de Monte Alto";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"292360 Paramirim";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"292370 Paratinga";21;21;10062,99;9523,08;-;-;539,91;-;-;479,19;479,19;22;1,0;-;-
"292400 Paulo Afonso";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"292405 Pé de Serra";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"292430 Piatã";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;7;2,3;-;-
"292480 Piritiba";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"292490 Planaltino";15;15;7315,85;6930,20;-;-;385,65;-;-;487,72;487,72;30;2,0;-;-
"292510 Poções";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"292530 Porto Seguro";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;3;1,5;1;50,00
"292560 Presidente Dutra";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"292595 Rafael Jambeiro";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292630 Riachão do Jacuípe";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;4;2,0;-;-
"292640 Riacho de Santana";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"292650 Ribeira do Amparo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292690 Rio do Pires";6;6;2971,14;2816,88;-;-;154,26;-;-;495,19;495,19;13;2,2;-;-
"292720 Ruy Barbosa";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"292740 Salvador";24;24;15710,68;14772,13;-;-;938,55;-;-;654,61;654,61;168;7,0;-;-
"292790 Santa Inês";11;11;5319,09;5036,28;-;-;282,81;-;-;483,55;483,55;14;1,3;-;-
"292810 Santa Maria da Vitória";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292840 Santa Rita de Cássia";1;1;568,53;542,82;-;-;25,71;-;-;568,53;568,53;10;10,0;-;-
"292800 Santaluz";14;14;6756,66;6396,72;-;-;359,94;-;-;482,62;482,62;16;1,1;-;-
"292820 Santana";6;6;2971,14;2816,88;-;-;154,26;-;-;495,19;495,19;12;2,0;-;-
"292895 São Domingos";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;8;2,0;-;-
"292905 São Félix do Coribe";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292925 São Gabriel";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"293010 Senhor do Bonfim";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;5;1,3;-;-
"293020 Sento Sé";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;11;5,5;-;-
"293015 Serra do Ramalho";31;31;14854,89;14057,88;-;-;797,01;-;-;479,19;479,19;33;1,1;-;-
"293030 Serra Dourada";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"293040 Serra Preta";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;-;-;1;100,00
"293050 Serrinha";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"293060 Serrolândia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"293070 Simões Filho";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"293090 Tabocas do Brejo Velho";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"293105 Tanque Novo";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;9;4,5;-;-
"293120 Taperoá";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"293130 Tapiramutá";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"293135 Teixeira de Freitas";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"293160 Teolândia";23;23;11413,37;10822,04;-;-;591,33;-;-;496,23;496,23;66;2,9;-;-
"293210 Ubaíra";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;8;2,0;-;-
"293220 Ubaitaba";24;24;11940,56;11323,52;-;-;617,04;-;-;497,52;497,52;58;2,4;-;-
"293230 Ubatã";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"293280 Utinga";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"293290 Valença";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"293300 Valente";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"293310 Várzea do Poço";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;8;2,7;-;-
"293315 Várzea Nova";6;6;2947,14;2792,88;-;-;154,26;-;-;491,19;491,19;9;1,5;-;-
"293330 Vitória da Conquista";9;9;4624,24;4392,85;-;-;231,39;-;-;513,80;513,80;18;2,0;-;-
"293340 Wagner";10;10;4903,90;4646,80;-;-;257,10;-;-;490,39;490,39;20;2,0;-;-
