"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"220040 Altos";11;11;5509,55;5121,46;-;-;388,09;-;-;500,87;500,87;24;2,2;-;-
"220050 Amarante";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;6;2,0;-;-
"220150 Batalha";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;12;2,0;-;-
"220190 Bom Jesus";7;7;3459,48;3279,51;-;-;179,97;-;-;494,21;494,21;21;3,0;-;-
"220220 Campo Maior";19;19;9480,81;8992,32;-;-;488,49;-;-;498,99;498,99;48;2,5;-;-
"220230 Canto do Buriti";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"220270 Cocal";1;1;496,87;467,47;-;-;29,40;-;-;496,87;496,87;3;3,0;-;-
"220320 Curimatá";8;8;3953,52;3747,84;-;-;205,68;-;-;494,19;494,19;21;2,6;-;-
"220370 Esperantina";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;9;2,3;-;-
"220390 Floriano";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;5;2,5;-;-
"220430 Fronteiras";41;41;19750,02;18643,27;-;-;1106,75;-;-;481,71;481,71;66;1,6;-;-
"220520 Jaicós";8;8;3881,52;3675,84;-;-;205,68;-;-;485,19;485,19;18;2,3;-;-
"220580 Luzilândia";7;7;3402,33;3222,36;-;-;179,97;-;-;486,05;486,05;14;2,0;-;-
"220620 Miguel Alves";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"220700 Oeiras";34;34;16745,38;15660,68;-;-;1084,70;-;-;492,51;492,51;61;1,8;-;-
"220760 Parnaguá";11;11;5271,09;4988,28;-;-;282,81;-;-;479,19;479,19;33;3,0;-;-
"220770 Parnaíba";23;23;11792,02;11200,69;-;-;591,33;-;-;512,70;512,70;102;4,4;-;-
"220780 Paulistana";4;4;1940,76;1837,92;-;-;102,84;-;-;485,19;485,19;7;1,8;-;-
"220790 Pedro II";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"220800 Picos";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;13;2,2;-;-
"220830 Piracuruca";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"220850 Porto";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"220880 Regeneração";4;4;1956,76;1853,92;-;-;102,84;-;-;489,19;489,19;11;2,8;-;-
"221030 São Julião";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"221040 São Miguel do Tapuio";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;9;3,0;-;-
"221060 São Raimundo Nonato";51;51;24370,65;23031,57;-;-;1339,08;-;-;477,86;477,86;107;2,1;-;-
"221100 Teresina";8;8;3969,52;3763,84;-;-;205,68;-;-;496,19;496,19;29;3,6;-;-
"221110 União";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"221120 Uruçuí";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"221130 Valença do Piauí";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;5;1,7;-;-
"221170 Wall Ferraz";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;3;1,0;-;-
"230020 Acaraú";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"230110 Aracati";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"230125 Ararendá";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;5;5,0;-;-
"230130 Araripe";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"230170 Aurora";17;17;8306,23;7869,16;-;-;437,07;-;-;488,60;488,60;42;2,5;-;-
"230190 Barbalha";21;21;17444,75;15953,55;-;-;1491,20;-;-;830,70;830,70;103;4,9;-;-
"230210 Baturité";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"230240 Boa Viagem";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"230250 Brejo Santo";21;21;10430,99;9891,08;-;-;539,91;-;-;496,71;496,71;55;2,6;-;-
"230260 Camocim";4;4;2009,46;1906,62;-;-;102,84;-;-;502,37;502,37;12;3,0;-;-
"230270 Campos Sales";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"230280 Canindé";3;3;1950,37;1822,93;-;-;127,44;-;-;650,12;650,12;27;9,0;1;33,33
"230330 Cariús";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;11;5,5;-;-
"230410 Crateús";11;11;5415,09;5132,28;-;-;282,81;-;-;492,28;492,28;19;1,7;-;-
"230423 Croatá";1;1;52,22;41,34;-;-;10,88;-;-;52,22;52,22;1;1,0;1;100,00
"230425 Cruz";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"230440 Fortaleza";404;404;217264,48;205519,37;-;-;11745,11;-;-;537,78;537,78;1416;3,5;4;0,99
"230540 Icó";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"230550 Iguatu";4;4;2209,26;2087,07;-;-;122,19;-;-;552,32;552,32;21;5,3;-;-
"230560 Independência";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"230590 Ipueiras";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"230600 Iracema";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"230610 Irauçuba";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;3;1,5;-;-
"230640 Itapipoca";2;2;531,41;494,82;-;-;36,59;-;-;265,70;265,70;4;2,0;-;-
"230730 Juazeiro do Norte";4;4;2101,45;1998,61;-;-;102,84;-;-;525,36;525,36;19;4,8;-;-
"230760 Limoeiro do Norte";5;5;1601,06;1501,43;-;-;99,63;-;-;320,21;320,21;9;1,8;-;-
"230765 Maracanaú";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"230810 Mauriti";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"230930 Nova Russas";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;5;1,7;-;-
"230940 Novo Oriente";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"230950 Orós";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"230980 Pacoti";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"231030 Parambu";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"231070 Pentecoste";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;5;5,0;-;-
"231080 Pereiro";5;5;2459,95;2331,40;-;-;128,55;-;-;491,99;491,99;14;2,8;-;-
"231100 Poranga";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"231130 Quixadá";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"231140 Quixeramobim";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"231160 Redenção";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"231170 Reriutaba";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;7;3,5;-;-
"231180 Russas";17;17;8523,61;8086,54;-;-;437,07;-;-;501,39;501,39;39;2,3;-;-
"231190 Saboeiro";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"231290 Sobral";2;2;1233,97;1169,70;-;-;64,27;-;-;616,99;616,99;5;2,5;-;-
"231330 Tauá";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"231335 Tejuçuoca";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"231340 Tianguá";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"231350 Trairi";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"240050 Alexandria";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"240100 Apodi";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
"240200 Caicó";1;1;47,27;35,65;-;-;11,62;-;-;47,27;47,27;-;-;-;-
"240800 Mossoró";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"240810 Natal";10;10;6266,05;5912,20;-;-;353,85;-;-;626,61;626,61;80;8,0;-;-
"240940 Pau dos Ferros";24;24;12260,56;11643,52;-;-;617,04;-;-;510,86;510,86;95;4,0;-;-
"241020 Portalegre";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;3;1,5;-;-
"241330 Serra de São Bento";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"241460 Upanema";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"250040 Alagoa Nova";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"250130 Aroeiras";1;1;488,87;459,47;-;-;29,40;-;-;488,87;488,87;2;2,0;-;-
"250150 Bananeiras";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"250200 Belém do Brejo do Cruz";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"250370 Cajazeiras";3;3;1052,00;988,96;-;-;63,04;-;-;350,67;350,67;5;1,7;-;-
"250400 Campina Grande";26;26;15326,63;14307,89;-;-;1018,74;-;-;589,49;589,49;113;4,3;-;-
"250600 Esperança";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"250630 Guarabira";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"250680 Ingá";52;52;24917,88;23580,96;-;-;1336,92;-;-;479,19;479,19;104;2,0;-;-
"250750 João Pessoa";9;9;4913,36;4681,97;-;-;231,39;-;-;545,93;545,93;27;3,0;-;-
"250890 Mamanguape";1;1;632,87;603,47;-;-;29,40;-;-;632,87;632,87;19;19,0;-;-
"250970 Monteiro";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"251130 Piancó";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"251140 Picuí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"251210 Pombal";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"251250 Queimadas";4;4;2069,66;1966,82;-;-;102,84;-;-;517,41;517,41;8;2,0;-;-
"251370 Santa Rita";1;1;933,10;907,39;-;-;25,71;-;-;933,10;933,10;8;8,0;-;-
"251450 São José de Piranhas";9;9;4464,71;4233,32;-;-;231,39;-;-;496,08;496,08;19;2,1;-;-
"251600 Solânea";13;13;6023,35;5690,73;-;-;332,62;-;-;463,33;463,33;36;2,8;-;-
"251690 Uiraúna";17;17;8290,23;7853,16;-;-;437,07;-;-;487,66;487,66;34;2,0;-;-
"260110 Araripina";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"260120 Arcoverde";2;2;996,73;945,31;-;-;51,42;-;-;498,37;498,37;4;2,0;-;-
"260160 Belém do São Francisco";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"260280 Buíque";8;8;4001,52;3795,84;-;-;205,68;-;-;500,19;500,19;24;3,0;-;-
"260290 Cabo de Santo Agostinho";5;5;2483,95;2355,40;-;-;128,55;-;-;496,79;496,79;11;2,2;-;-
"260300 Cabrobó";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"260410 Caruaru";9;9;13274,47;11875,48;-;-;1398,99;-;-;1474,94;1474,94;41;4,6;-;-
"260570 Floresta";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"260600 Garanhuns";9;9;4544,43;4313,04;-;-;231,39;-;-;504,94;504,94;27;3,0;-;-
"260620 Goiana";4;4;1964,76;1861,92;-;-;102,84;-;-;491,19;491,19;7;1,8;-;-
"260790 Jaboatão dos Guararapes";10;10;5158,36;4795,98;-;-;362,38;-;-;515,84;515,84;32;3,2;-;-
"260840 Jurema";1;1;63,27;51,65;-;-;11,62;-;-;63,27;63,27;2;2,0;-;-
"260875 Lagoa Grande";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"260880 Lajedo";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"260890 Limoeiro";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;27;9,0;-;-
"260900 Macaparana";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;8;2,7;-;-
"260950 Nazaré da Mata";6;6;3027,14;2872,88;-;-;154,26;-;-;504,52;504,52;19;3,2;-;-
"260990 Ouricuri";4;4;2036,76;1933,92;-;-;102,84;-;-;509,19;509,19;15;3,8;-;-
"261070 Paulista";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"261090 Pesqueira";11;11;5431,09;5148,28;-;-;282,81;-;-;493,74;493,74;51;4,6;-;-
"261110 Petrolina";20;20;7384,40;6947,00;-;-;437,40;-;-;369,22;369,22;44;2,2;-;-
"261130 Pombos";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"261160 Recife";132;132;106729,56;98400,05;-;-;8329,51;-;-;808,56;808,56;513;3,9;-;-
"261220 Salgueiro";5;5;2581,35;2452,80;-;-;128,55;-;-;516,27;516,27;20;4,0;-;-
"261250 Santa Cruz do Capibaribe";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"261260 Santa Maria da Boa Vista";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"261310 São Caitano";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
"261390 Serra Talhada";7;7;3434,33;3254,36;-;-;179,97;-;-;490,62;490,62;10;1,4;1;14,29
"261420 Sirinhaém";1;1;614,42;536,07;-;-;78,35;-;-;614,42;614,42;4;4,0;-;-
"261540 Toritama";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"261620 Vertentes";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"261640 Vitória de Santo Antão";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;6;3,0;-;-
"270030 Arapiraca";5;5;15090,77;13674,02;-;-;1416,75;-;-;3018,15;3018,15;30;6,0;-;-
"270140 Campo Alegre";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;4;4,0;-;-
"270230 Coruripe";2;2;1046,38;994,96;-;-;51,42;-;-;523,19;523,19;11;5,5;-;-
"270380 Joaquim Gomes";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"270400 Junqueiro";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"270430 Maceió";9;9;7381,54;6882,50;-;-;499,04;-;-;820,17;820,17;40;4,4;-;-
"270510 Matriz de Camaragibe";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"270630 Palmeira dos Índios";1;1;14663,72;12807,41;-;-;1856,31;-;-;14663,72;14663,72;30;30,0;1;100,00
"270670 Penedo";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;7;3,5;-;-
"270690 Pilar";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"270710 Piranhas";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"270770 Rio Largo";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"270800 Santana do Ipanema";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"270830 São José da Laje";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"270840 São José da Tapera";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"270860 São Miguel dos Campos";6;6;5492,56;5055,49;-;-;437,07;-;-;915,43;915,43;33;5,5;-;-
"270915 Teotônio Vilela";3;3;1557,57;1480,44;-;-;77,13;-;-;519,19;519,19;18;6,0;-;-
"270930 União dos Palmares";1;1;521,87;496,16;-;-;25,71;-;-;521,87;521,87;3;3,0;-;-
"280020 Aquidabã";16;16;7779,04;7367,68;-;-;411,36;-;-;486,19;486,19;32;2,0;-;-
"280030 Aracaju";70;70;80971,06;72889,90;-;-;8081,16;-;-;1156,73;1156,73;373;5,3;-;-
"280130 Capela";11;11;5070,40;4749,04;-;-;321,36;-;-;460,95;460,95;28;2,5;-;-
"280210 Estância";6;6;2663,70;2489,27;-;-;174,43;-;-;443,95;443,95;30;5,0;-;-
"280290 Itabaiana";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"280350 Lagarto";8;8;4128,75;3870,43;-;-;258,32;-;-;516,09;516,09;36;4,5;-;-
"280450 Nossa Senhora da Glória";1;1;47,27;35,65;-;-;11,62;-;-;47,27;47,27;1;1,0;-;-
"280590 Riachuelo";4;4;1988,76;1885,92;-;-;102,84;-;-;497,19;497,19;12;3,0;-;-
"290040 Água Fria";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"290070 Alagoinhas";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290080 Alcobaça";8;8;3889,52;3683,84;-;-;205,68;-;-;486,19;486,19;8;1,0;-;-
"290115 América Dourada";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"290160 Antas";4;4;1964,76;1861,92;-;-;102,84;-;-;491,19;491,19;7;1,8;-;-
"290240 Aurelino Leal";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"290250 Baianópolis";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;6;2,0;-;-
"290260 Baixa Grande";7;7;3466,33;3286,36;-;-;179,97;-;-;495,19;495,19;14;2,0;-;-
"290270 Barra";1;1;257,32;210,30;-;-;47,02;-;-;257,32;257,32;5;5,0;-;-
"290280 Barra da Estiva";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"290323 Barro Alto";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290360 Biritinga";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;6;6,0;-;-
"290380 Boa Vista do Tupim";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"290395 Bom Jesus da Serra";6;6;2963,14;2808,88;-;-;154,26;-;-;493,86;493,86;13;2,2;-;-
"290400 Boninal";6;6;2939,14;2784,88;-;-;154,26;-;-;489,86;489,86;14;2,3;-;-
"290405 Bonito";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;14;2,8;-;-
"290410 Boquira";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"290430 Brejões";18;18;8753,42;8290,64;-;-;462,78;-;-;486,30;486,30;54;3,0;-;-
"290440 Brejolândia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"290475 Buritirama";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;12;3,0;-;-
"290500 Caculé";4;4;1988,76;1885,92;-;-;102,84;-;-;497,19;497,19;9;2,3;-;-
"290530 Cafarnaum";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;3;1,5;-;-
"290560 Camacan";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;13;3,3;-;-
"290570 Camaçari";1;1;55,27;43,65;-;-;11,62;-;-;55,27;55,27;1;1,0;-;-
"290590 Campo Alegre de Lourdes";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;4;4,0;-;-
"290600 Campo Formoso";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"290610 Canápolis";7;7;3466,33;3286,36;-;-;179,97;-;-;495,19;495,19;14;2,0;-;-
"290630 Canavieiras";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;10;5,0;-;-
"290640 Candeal";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;3;1,5;-;-
"290660 Candiba";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"290670 Cândido Sales";15;15;7355,85;6970,20;-;-;385,65;-;-;490,39;490,39;31;2,1;-;-
"290680 Cansanção";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;3;1,5;-;-
"290690 Caravelas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"290710 Carinhanha";6;6;2995,14;2840,88;-;-;154,26;-;-;499,19;499,19;15;2,5;-;-
"290720 Casa Nova";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290730 Castro Alves";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"290760 Central";4;4;1988,76;1885,92;-;-;102,84;-;-;497,19;497,19;9;2,3;-;-
"290780 Cícero Dantas";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;5;1,3;-;-
"290790 Cipó";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"290810 Cocos";20;20;9583,80;9069,60;-;-;514,20;-;-;479,19;479,19;60;3,0;-;-
"290840 Conceição do Coité";5;5;2451,95;2323,40;-;-;128,55;-;-;490,39;490,39;10;2,0;-;-
"290910 Coribe";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;7;1,8;-;-
"290930 Correntina";11;11;5311,09;5028,28;-;-;282,81;-;-;482,83;482,83;25;2,3;-;-
"290950 Cravolândia";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;8;2,0;-;-
"290970 Cristópolis";8;8;3833,52;3627,84;-;-;205,68;-;-;479,19;479,19;24;3,0;-;-
"291030 Elísio Medrado";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;5;1,7;-;-
"291040 Encruzilhada";22;22;10814,18;10248,56;-;-;565,62;-;-;491,55;491,55;44;2,0;-;-
"291060 Esplanada";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;8;4,0;-;-
"291070 Euclides da Cunha";2;2;1046,38;994,96;-;-;51,42;-;-;523,19;523,19;11;5,5;-;-
"291072 Eunápolis";5;5;2473,96;2345,41;-;-;128,55;-;-;494,79;494,79;9;1,8;-;-
"291080 Feira de Santana";1;1;663,09;628,39;-;-;34,70;-;-;663,09;663,09;4;4,0;-;-
"291110 Formosa do Rio Preto";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"291120 Gandu";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;8;2,0;-;-
"291130 Gentio do Ouro";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;17;5,7;-;-
"291200 Ibiassucê";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;6;2,0;-;-
"291230 Ibicuí";1;1;446,78;374,26;-;-;72,52;-;-;446,78;446,78;3;3,0;-;-
"291270 Ibirapitanga";21;21;10244,42;9689,26;-;-;555,16;-;-;487,83;487,83;70;3,3;-;-
"291290 Ibirataia";23;23;11253,37;10662,04;-;-;591,33;-;-;489,28;489,28;58;2,5;-;-
"291300 Ibitiara";7;7;3422,39;3238,55;-;-;183,84;-;-;488,91;488,91;22;3,1;1;14,29
"291310 Ibititá";12;12;5750,28;5441,76;-;-;308,52;-;-;479,19;479,19;23;1,9;-;-
"291320 Ibotirama";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291340 Igaporã";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;4;2,0;-;-
"291345 Igrapiúna";12;12;5750,28;5441,76;-;-;308,52;-;-;479,19;479,19;36;3,0;-;-
"291350 Iguaí";9;9;4408,71;4177,32;-;-;231,39;-;-;489,86;489,86;17;1,9;-;-
"291360 Ilhéus";3;3;1441,59;1325,79;-;-;115,80;-;-;480,53;480,53;13;4,3;-;-
"291390 Ipiaú";34;34;16460,46;15586,32;-;-;874,14;-;-;484,13;484,13;69;2,0;-;-
"291410 Ipupiara";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291420 Irajuba";15;15;7379,85;6994,20;-;-;385,65;-;-;491,99;491,99;37;2,5;-;-
"291430 Iramaia";12;12;6038,28;5729,76;-;-;308,52;-;-;503,19;503,19;36;3,0;-;-
"291440 Iraquara";38;38;18429,49;17438,05;-;-;991,44;-;-;484,99;484,99;72;1,9;-;-
"291465 Itabela";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291470 Itaberaba";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;7;7,0;-;-
"291480 Itabuna";22;22;11072,98;10507,36;-;-;565,62;-;-;503,32;503,32;60;2,7;-;-
"291490 Itacaré";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"291510 Itagi";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;7;2,3;-;-
"291540 Itaju do Colônia";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"291550 Itajuípe";26;26;12458,94;11790,48;-;-;668,46;-;-;479,19;479,19;84;3,2;-;-
"291560 Itamaraju";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;7;2,3;-;-
"291580 Itambé";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"291600 Itanhém";2;2;1034,44;979,15;-;-;55,29;-;-;517,22;517,22;11;5,5;-;-
"291630 Itapebi";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;12;2,4;-;-
"291670 Itaquara";4;4;1654,64;1553,41;-;-;101,23;-;-;413,66;413,66;6;1,5;-;-
"291680 Itarantim";7;7;3418,33;3238,36;-;-;179,97;-;-;488,33;488,33;16;2,3;-;-
"291685 Itatim";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;6;1,5;-;-
"291690 Itiruçu";20;20;9679,80;9165,60;-;-;514,20;-;-;483,99;483,99;42;2,1;-;-
"291700 Itiúba";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"291710 Itororó";10;10;4943,90;4686,80;-;-;257,10;-;-;494,39;494,39;23;2,3;-;-
"291730 Ituberá";23;23;11100,85;10478,07;-;-;622,78;-;-;482,65;482,65;53;2,3;-;-
"291733 Iuiú";4;4;1996,76;1893,92;-;-;102,84;-;-;499,19;499,19;10;2,5;-;-
"291740 Jacaraci";1;1;583,31;549,86;-;-;33,45;-;-;583,31;583,31;8;8,0;-;-
