"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"220150 Batalha";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"220160 Beneditinos";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"220220 Campo Maior";20;20;10268,10;9753,90;-;-;514,20;-;-;513,40;513,40;74;3,7;-;-
"220230 Canto do Buriti";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"220270 Cocal";1;1;55,27;43,65;-;-;11,62;-;-;55,27;55,27;1;1,0;-;-
"220310 Cristino Castro";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"220320 Curimatá";5;5;2451,95;2323,40;-;-;128,55;-;-;490,39;490,39;11;2,2;-;-
"220350 Elesbão Veloso";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"220390 Floriano";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"220400 Francinópolis";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"220430 Fronteiras";37;37;17730,03;16778,76;-;-;951,27;-;-;479,19;479,19;37;1,0;-;-
"220450 Guadalupe";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"220510 Itaueira";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"220520 Jaicós";11;11;5383,09;5100,28;-;-;282,81;-;-;489,37;489,37;25;2,3;-;-
"220580 Luzilândia";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;6;2,0;-;-
"220620 Miguel Alves";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"220650 Monsenhor Hipólito";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"220700 Oeiras";21;21;10102,99;9563,08;-;-;539,91;-;-;481,09;481,09;54;2,6;-;-
"220770 Parnaíba";17;17;8428,91;7991,84;-;-;437,07;-;-;495,82;495,82;61;3,6;-;-
"220780 Paulistana";5;5;2435,95;2307,40;-;-;128,55;-;-;487,19;487,19;9;1,8;-;-
"220790 Pedro II";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;20;6,7;-;-
"220800 Picos";11;11;5271,09;4988,28;-;-;282,81;-;-;479,19;479,19;24;2,2;-;-
"220820 Pio IX";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"220850 Porto";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;3;1,5;-;-
"220880 Regeneração";7;7;3386,33;3206,36;-;-;179,97;-;-;483,76;483,76;8;1,1;-;-
"221040 São Miguel do Tapuio";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;9;3,0;-;-
"221060 São Raimundo Nonato";28;28;13441,32;12721,44;-;-;719,88;-;-;480,05;480,05;55;2,0;-;-
"221100 Teresina";16;16;8039,34;7608,63;-;-;430,71;-;-;502,46;502,46;59;3,7;-;-
"221170 Wall Ferraz";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;2;1,0;-;-
"230020 Acaraú";3;3;1569,63;1488,63;-;-;81,00;-;-;523,21;523,21;14;4,7;-;-
"230170 Aurora";23;23;11289,43;10694,23;-;-;595,20;-;-;490,84;490,84;60;2,6;-;-
"230190 Barbalha";11;11;8042,68;7645,30;-;-;397,38;-;-;731,15;731,15;58;5,3;-;-
"230200 Barro";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"230210 Baturité";1;1;583,31;549,86;-;-;33,45;-;-;583,31;583,31;8;8,0;-;-
"230240 Boa Viagem";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"230250 Brejo Santo";16;16;7941,72;7530,36;-;-;411,36;-;-;496,36;496,36;36;2,3;-;-
"230260 Camocim";3;3;1474,27;1397,14;-;-;77,13;-;-;491,42;491,42;7;2,3;-;-
"230280 Canindé";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"230340 Carnaubal";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"230410 Crateús";14;14;6860,66;6500,72;-;-;359,94;-;-;490,05;490,05;31;2,2;-;-
"230425 Cruz";2;2;1030,38;978,96;-;-;51,42;-;-;515,19;515,19;9;4,5;-;-
"230440 Fortaleza";329;329;167230,69;158535,87;-;-;8694,82;-;-;508,30;508,30;1101;3,3;-;-
"230500 Guaraciaba do Norte";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"230530 Ibiapina";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"230565 Ipaporanga";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"230580 Ipu";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"230610 Irauçuba";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"230640 Itapipoca";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"230700 Jaguaruana";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"230720 Jati";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"230730 Juazeiro do Norte";6;6;2732,15;2576,50;-;-;155,65;-;-;455,36;455,36;21;3,5;-;-
"230750 Lavras da Mangabeira";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;12;4,0;-;-
"230760 Limoeiro do Norte";9;9;3297,76;3094,49;-;-;203,27;-;-;366,42;366,42;18;2,0;1;11,11
"230810 Mauriti";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"230840 Missão Velha";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"230890 Morrinhos";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"230930 Nova Russas";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"230940 Novo Oriente";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"231020 Paracuru";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"231070 Pentecoste";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;4;4,0;-;-
"231080 Pereiro";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"231100 Poranga";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"231110 Porteiras";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"231160 Redenção";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;9;3,0;-;-
"231180 Russas";23;23;11600,82;11009,49;-;-;591,33;-;-;504,38;504,38;52;2,3;-;-
"231220 Santa Quitéria";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"231290 Sobral";4;4;4253,84;3901,31;-;-;352,53;-;-;1063,46;1063,46;16;4,0;-;-
"231330 Tauá";4;4;1545,79;1457,78;-;-;88,01;-;-;386,45;386,45;8;2,0;-;-
"231350 Trairi";6;6;3019,14;2864,88;-;-;154,26;-;-;503,19;503,19;26;4,3;-;-
"231400 Várzea Alegre";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"240110 Areia Branca";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"240200 Caicó";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;5;5,0;-;-
"240230 Caraúbas";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"240560 Jardim de Piranhas";1;1;190,70;157,08;-;-;33,62;-;-;190,70;190,70;5;5,0;-;-
"240670 Lajes";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"240810 Natal";15;15;13115,97;12112,64;-;-;1003,33;-;-;874,40;874,40;88;5,9;-;-
"240940 Pau dos Ferros";43;43;21489,11;20382,78;-;-;1106,33;-;-;499,75;499,75;147;3,4;-;-
"241020 Portalegre";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"241200 São Gonçalo do Amarante";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"241250 São Miguel";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"241330 Serra de São Bento";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"250010 Água Branca";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;7;2,3;-;-
"250040 Alagoa Nova";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"250240 Bonito de Santa Fé";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"250280 Brejo do Cruz";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"250320 Cabedelo";1;1;488,53;462,82;-;-;25,71;-;-;488,53;488,53;2;2,0;-;-
"250370 Cajazeiras";4;4;2100,51;1997,67;-;-;102,84;-;-;525,13;525,13;19;4,8;-;-
"250400 Campina Grande";26;26;14737,56;13969,60;-;-;767,96;-;-;566,83;566,83;93;3,6;1;3,85
"250440 Conceição";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"250480 Coremas";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"250510 Cuité";5;5;2475,95;2347,40;-;-;128,55;-;-;495,19;495,19;10;2,0;-;-
"250600 Esperança";1;1;579,31;545,86;-;-;33,45;-;-;579,31;579,31;8;8,0;-;-
"250630 Guarabira";2;2;1054,38;1002,96;-;-;51,42;-;-;527,19;527,19;13;6,5;-;-
"250680 Ingá";50;50;23959,50;22674,00;-;-;1285,50;-;-;479,19;479,19;100;2,0;-;-
"250750 João Pessoa";11;11;7807,75;7257,47;-;-;550,28;-;-;709,80;709,80;41;3,7;-;-
"250890 Mamanguape";3;3;1695,13;1618,00;-;-;77,13;-;-;565,04;565,04;31;10,3;1;33,33
"251080 Patos";6;6;2995,14;2840,88;-;-;154,26;-;-;499,19;499,19;15;2,5;-;-
"251250 Queimadas";6;6;3071,09;2916,83;-;-;154,26;-;-;511,85;511,85;11;1,8;-;-
"251450 São José de Piranhas";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"251550 Serra Branca";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"251600 Solânea";28;28;13633,32;12913,44;-;-;719,88;-;-;486,90;486,90;63;2,3;-;-
"251690 Uiraúna";20;20;9791,80;9277,60;-;-;514,20;-;-;489,59;489,59;40;2,0;-;-
"260020 Afrânio";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"260030 Agrestina";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"260090 Amaraji";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"260110 Araripina";5;5;2223,89;2094,54;-;-;129,35;-;-;444,78;444,78;15;3,0;-;-
"260120 Arcoverde";4;4;2047,81;1944,97;-;-;102,84;-;-;511,95;511,95;14;3,5;-;-
"260170 Belo Jardim";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"260180 Betânia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"260210 Bom Conselho";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
"260280 Buíque";22;22;10642,12;10075,70;-;-;566,42;-;-;483,73;483,73;62;2,8;-;-
"260290 Cabo de Santo Agostinho";7;7;3546,33;3366,36;-;-;179,97;-;-;506,62;506,62;24;3,4;-;-
"260300 Cabrobó";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"260410 Caruaru";3;3;8501,60;7475,27;-;-;1026,33;-;-;2833,87;2833,87;21;7,0;-;-
"260430 Cedro";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"260570 Floresta";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;6;3,0;-;-
"260600 Garanhuns";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"260620 Goiana";10;10;5148,32;4864,13;-;-;284,19;-;-;514,83;514,83;34;3,4;-;-
"260680 Igarassu";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;10;10,0;-;-
"260790 Jaboatão dos Guararapes";15;15;7547,85;7162,20;-;-;385,65;-;-;503,19;503,19;45;3,0;-;-
"260830 Jupi";1;1;582,42;504,07;-;-;78,35;-;-;582,42;582,42;2;2,0;-;-
"260875 Lagoa Grande";3;3;1605,57;1528,44;-;-;77,13;-;-;535,19;535,19;21;7,0;-;-
"260880 Lajedo";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"260890 Limoeiro";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;10;5,0;-;-
"260950 Nazaré da Mata";4;4;2028,76;1925,92;-;-;102,84;-;-;507,19;507,19;14;3,5;-;-
"260960 Olinda";1;1;569,39;543,68;-;-;25,71;-;-;569,39;569,39;4;4,0;-;-
"261000 Palmares";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"261070 Paulista";2;2;964,73;913,31;-;-;51,42;-;-;482,37;482,37;1;0,5;-;-
"261090 Pesqueira";15;15;7411,85;7026,20;-;-;385,65;-;-;494,12;494,12;28;1,9;-;-
"261100 Petrolândia";4;4;1508,84;1420,09;-;-;88,75;-;-;377,21;377,21;15;3,8;-;-
"261110 Petrolina";25;25;11004,67;10203,44;-;-;801,23;-;-;440,19;440,19;53;2,1;1;4,00
"261130 Pombos";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"261160 Recife";155;155;88093,62;83527,20;-;-;4566,42;-;-;568,35;568,35;618;4,0;-;-
"261170 Riacho das Almas";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"261220 Salgueiro";4;4;11194,00;9832,51;-;-;1361,49;-;-;2798,50;2798,50;26;6,5;-;-
"261260 Santa Maria da Boa Vista";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"261310 São Caitano";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"261360 São José do Egito";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"261390 Serra Talhada";19;19;9597,28;9108,79;-;-;488,49;-;-;505,12;505,12;61;3,2;-;-
"261420 Sirinhaém";1;1;535,19;509,48;-;-;25,71;-;-;535,19;535,19;7;7,0;-;-
"261450 Surubim";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"261500 Taquaritinga do Norte";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"261640 Vitória de Santo Antão";4;4;986,47;880,43;-;-;106,04;-;-;246,62;246,62;26;6,5;-;-
"270030 Arapiraca";3;3;5129,40;4645,47;-;-;483,93;-;-;1709,80;1709,80;14;4,7;-;-
"270170 Capela";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"270400 Junqueiro";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"270430 Maceió";5;5;2611,95;2483,40;-;-;128,55;-;-;522,39;522,39;27;5,4;-;-
"270630 Palmeira dos Índios";8;8;4258,00;4021,36;-;-;236,64;-;-;532,25;532,25;36;4,5;2;25,00
"270640 Pão de Açúcar";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"270690 Pilar";8;8;3937,52;3731,84;-;-;205,68;-;-;492,19;492,19;23;2,9;-;-
"270770 Rio Largo";1;1;541,20;515,49;-;-;25,71;-;-;541,20;541,20;6;6,0;-;-
"270800 Santana do Ipanema";8;8;4041,52;3835,84;-;-;205,68;-;-;505,19;505,19;26;3,3;-;-
"270830 São José da Laje";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;12;4,0;-;-
"270860 São Miguel dos Campos";14;14;7604,72;7240,91;-;-;363,81;-;-;543,19;543,19;52;3,7;-;-
"270915 Teotônio Vilela";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;14;4,7;-;-
"270930 União dos Palmares";1;1;47,27;35,65;-;-;11,62;-;-;47,27;47,27;-;-;-;-
"280020 Aquidabã";19;19;9200,61;8712,12;-;-;488,49;-;-;484,24;484,24;38;2,0;-;-
"280030 Aracaju";70;70;53352,26;49299,72;-;-;4052,54;-;-;762,18;762,18;354;5,1;1;1,43
"280130 Capela";8;8;3006,63;2829,87;-;-;176,76;-;-;375,83;375,83;17;2,1;-;-
"280210 Estância";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;23;5,8;1;25,00
"280290 Itabaiana";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"280350 Lagarto";4;4;2076,76;1973,92;-;-;102,84;-;-;519,19;519,19;24;6,0;-;-
"280450 Nossa Senhora da Glória";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"280480 Nossa Senhora do Socorro";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"280590 Riachuelo";15;15;7523,85;7138,20;-;-;385,65;-;-;501,59;501,59;45;3,0;-;-
"290020 Abaré";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"290070 Alagoinhas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"290080 Alcobaça";3;3;1445,57;1368,44;-;-;77,13;-;-;481,86;481,86;2;0,7;-;-
"290100 Amargosa";2;2;550,46;513,13;-;-;37,33;-;-;275,23;275,23;3;1,5;-;-
"290115 América Dourada";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"290130 Andaraí";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"290160 Antas";12;12;5950,28;5641,76;-;-;308,52;-;-;495,86;495,86;30;2,5;-;-
"290210 Araci";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"290240 Aurelino Leal";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;14;2,8;-;-
"290250 Baianópolis";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;8;2,0;-;-
"290260 Baixa Grande";7;7;3442,33;3262,36;-;-;179,97;-;-;491,76;491,76;16;2,3;-;-
"290270 Barra";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"290280 Barra da Estiva";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"290320 Barreiras";1;1;507,89;482,18;-;-;25,71;-;-;507,89;507,89;2;2,0;-;-
"290323 Barro Alto";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;8;2,7;-;-
"290327 Barrocas";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290340 Belmonte";6;6;2923,14;2768,88;-;-;154,26;-;-;487,19;487,19;6;1,0;-;-
"290350 Belo Campo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290395 Bom Jesus da Serra";9;9;4448,71;4217,32;-;-;231,39;-;-;494,30;494,30;20;2,2;-;-
"290400 Boninal";7;7;3418,33;3238,36;-;-;179,97;-;-;488,33;488,33;15;2,1;-;-
"290405 Bonito";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;18;3,6;-;-
"290430 Brejões";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;10;2,5;-;-
"290460 Brumado";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290475 Buritirama";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;12;3,0;-;-
"290480 Caatiba";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290490 Cachoeira";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;9;3,0;-;-
"290500 Caculé";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"290530 Cafarnaum";1;1;551,19;525,48;-;-;25,71;-;-;551,19;551,19;9;9,0;-;-
"290560 Camacan";14;14;6708,66;6348,72;-;-;359,94;-;-;479,19;479,19;37;2,6;-;-
"290570 Camaçari";1;1;55,27;43,65;-;-;11,62;-;-;55,27;55,27;3;3,0;-;-
"290600 Campo Formoso";1;1;515,86;490,15;-;-;25,71;-;-;515,86;515,86;5;5,0;-;-
"290610 Canápolis";10;10;4935,90;4678,80;-;-;257,10;-;-;493,59;493,59;20;2,0;-;-
"290620 Canarana";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"290650 Candeias";2;2;1042,44;991,02;-;-;51,42;-;-;521,22;521,22;14;7,0;-;-
"290670 Cândido Sales";21;21;10222,99;9683,08;-;-;539,91;-;-;486,81;486,81;42;2,0;-;-
"290680 Cansanção";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"290682 Canudos";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"290690 Caravelas";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"290720 Casa Nova";1;1;203,13;176,62;-;-;26,51;-;-;203,13;203,13;3;3,0;-;-
"290730 Castro Alves";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;5;1,3;-;-
"290760 Central";5;5;2435,95;2307,40;-;-;128,55;-;-;487,19;487,19;15;3,0;-;-
"290780 Cícero Dantas";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"290810 Cocos";20;20;9583,80;9069,60;-;-;514,20;-;-;479,19;479,19;60;3,0;-;-
"290840 Conceição do Coité";12;12;5918,28;5609,76;-;-;308,52;-;-;493,19;493,19;26;2,2;-;-
"290850 Conceição do Jacuípe";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"290910 Coribe";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"290930 Correntina";9;9;4312,71;4081,32;-;-;231,39;-;-;479,19;479,19;27;3,0;-;-
"290950 Cravolândia";11;11;5359,09;5076,28;-;-;282,81;-;-;487,19;487,19;20;1,8;-;-
"290970 Cristópolis";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;12;3,0;-;-
"291040 Encruzilhada";34;34;16748,46;15874,32;-;-;874,14;-;-;492,60;492,60;104;3,1;-;-
"291060 Esplanada";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"291070 Euclides da Cunha";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"291072 Eunápolis";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"291080 Feira de Santana";10;10;6002,08;5697,29;-;-;304,79;-;-;600,21;600,21;60;6,0;-;-
"291085 Filadélfia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291110 Formosa do Rio Preto";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;12;3,0;-;-
"291120 Gandu";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"291180 Guaratinga";4;4;1972,76;1869,92;-;-;102,84;-;-;493,19;493,19;9;2,3;-;-
"291200 Ibiassucê";2;2;94,54;71,30;-;-;23,24;-;-;47,27;47,27;6;3,0;-;-
"291230 Ibicuí";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;11;3,7;-;-
"291270 Ibirapitanga";22;22;10982,18;10416,56;-;-;565,62;-;-;499,19;499,19;62;2,8;-;-
"291290 Ibirataia";27;27;13438,15;12743,98;-;-;694,17;-;-;497,71;497,71;65;2,4;-;-
"291300 Ibitiara";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;11;3,7;-;-
"291310 Ibititá";13;13;6229,47;5895,24;-;-;334,23;-;-;479,19;479,19;25;1,9;-;-
"291320 Ibotirama";2;2;550,46;513,13;-;-;37,33;-;-;275,23;275,23;4;2,0;-;-
"291345 Igrapiúna";7;7;3354,33;3174,36;-;-;179,97;-;-;479,19;479,19;22;3,1;-;-
"291350 Iguaí";10;10;4903,90;4646,80;-;-;257,10;-;-;490,39;490,39;30;3,0;-;-
"291360 Ilhéus";1;1;655,60;629,89;-;-;25,71;-;-;655,60;655,60;5;5,0;-;-
"291390 Ipiaú";27;27;13066,13;12371,96;-;-;694,17;-;-;483,93;483,93;53;2,0;-;-
"291420 Irajuba";11;11;5399,09;5116,28;-;-;282,81;-;-;490,83;490,83;26;2,4;-;-
"291430 Iramaia";7;7;3522,33;3342,36;-;-;179,97;-;-;503,19;503,19;21;3,0;-;-
"291440 Iraquara";29;29;13896,51;13150,92;-;-;745,59;-;-;479,19;479,19;41;1,4;-;-
"291465 Itabela";7;7;3034,41;2868,53;-;-;165,88;-;-;433,49;433,49;17;2,4;1;14,29
"291470 Itaberaba";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;5;1,7;-;-
"291480 Itabuna";10;10;5307,34;5037,39;-;-;269,95;-;-;530,73;530,73;27;2,7;-;-
"291500 Itaeté";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;1;100,00
"291510 Itagi";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;10;3,3;-;-
"291535 Itaguaçu da Bahia";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"291540 Itaju do Colônia";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291550 Itajuípe";18;18;8625,42;8162,64;-;-;462,78;-;-;479,19;479,19;51;2,8;-;-
"291580 Itambé";11;11;5439,09;5156,28;-;-;282,81;-;-;494,46;494,46;26;2,4;-;-
"291600 Itanhém";5;5;2499,95;2371,40;-;-;128,55;-;-;499,99;499,99;13;2,6;-;-
"291610 Itaparica";1;1;611,37;574,05;-;-;37,32;-;-;611,37;611,37;9;9,0;-;-
"291630 Itapebi";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;11;3,7;-;-
"291670 Itaquara";5;5;2467,95;2339,40;-;-;128,55;-;-;493,59;493,59;14;2,8;-;-
"291680 Itarantim";5;5;2443,95;2315,40;-;-;128,55;-;-;488,79;488,79;10;2,0;-;-
"291685 Itatim";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;3;1,0;-;-
"291690 Itiruçu";10;10;4895,90;4638,80;-;-;257,10;-;-;489,59;489,59;23;2,3;-;-
"291700 Itiúba";9;9;4360,71;4129,32;-;-;231,39;-;-;484,52;484,52;25;2,8;1;11,11
"291710 Itororó";15;15;7459,97;7066,58;-;-;393,39;-;-;497,33;497,33;44;2,9;-;-
