"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"291840 Juazeiro";10;10;5080,02;4815,18;-;-;264,84;-;-;508,00;508,00;31;3,1;-;-
"291850 Jussara";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;6;3,0;-;-
"291880 Laje";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"291905 Lajedo do Tabocal";7;7;3506,33;3326,36;-;-;179,97;-;-;500,90;500,90;26;3,7;-;-
"291915 Lapão";6;6;2971,14;2816,88;-;-;154,26;-;-;495,19;495,19;12;2,0;-;-
"291960 Macajuba";6;6;2963,14;2808,88;-;-;154,26;-;-;493,86;493,86;11;1,8;-;-
"291970 Macarani";5;5;2483,95;2355,40;-;-;128,55;-;-;496,79;496,79;13;2,6;-;-
"292000 Maiquinique";7;7;3474,33;3294,36;-;-;179,97;-;-;496,33;496,33;19;2,7;-;-
"292010 Mairi";3;3;1445,57;1368,44;-;-;77,13;-;-;481,86;481,86;11;3,7;-;-
"292050 Maracás";13;13;6301,47;5967,24;-;-;334,23;-;-;484,73;484,73;18;1,4;-;-
"292170 Morro do Chapéu";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292190 Mucugê";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"292200 Mucuri";7;7;3466,33;3286,36;-;-;179,97;-;-;495,19;495,19;22;3,1;-;-
"292205 Mulungu do Morro";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292210 Mundo Novo";6;6;2979,14;2824,88;-;-;154,26;-;-;496,52;496,52;16;2,7;-;-
"292240 Mutuípe";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"292250 Nazaré";1;1;539,37;502,05;-;-;37,32;-;-;539,37;539,37;9;9,0;-;-
"292265 Nordestina";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;3;1,5;-;-
"292270 Nova Canaã";20;20;9951,80;9437,60;-;-;514,20;-;-;497,59;497,59;61;3,0;-;-
"292310 Olindina";16;16;7795,04;7383,68;-;-;411,36;-;-;487,19;487,19;40;2,5;-;-
"292340 Palmas de Monte Alto";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"292360 Paramirim";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"292370 Paratinga";21;21;10062,99;9523,08;-;-;539,91;-;-;479,19;479,19;28;1,3;-;-
"292390 Pau Brasil";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;12;4,0;-;-
"292400 Paulo Afonso";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"292430 Piatã";6;6;2979,14;2824,88;-;-;154,26;-;-;496,52;496,52;16;2,7;-;-
"292440 Pilão Arcado";1;1;480,87;451,47;-;-;29,40;-;-;480,87;480,87;2;2,0;-;-
"292460 Pindobaçu";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"292480 Piritiba";6;6;2907,14;2752,88;-;-;154,26;-;-;484,52;484,52;15;2,5;-;-
"292490 Planaltino";7;7;3402,33;3222,36;-;-;179,97;-;-;486,05;486,05;14;2,0;-;-
"292500 Planalto";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"292510 Poções";11;11;4987,23;4714,64;-;-;272,59;-;-;453,38;453,38;26;2,4;-;-
"292520 Pojuca";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;1;100,00
"292525 Ponto Novo";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;9;4,5;-;-
"292530 Porto Seguro";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
"292560 Presidente Dutra";5;5;2547,95;2419,40;-;-;128,55;-;-;509,59;509,59;21;4,2;-;-
"292575 Presidente Tancredo Neves";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"292580 Queimadas";12;12;5766,28;5457,76;-;-;308,52;-;-;480,52;480,52;16;1,3;-;-
"292600 Remanso";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292620 Riachão das Neves";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"292640 Riacho de Santana";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292650 Ribeira do Amparo";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"292660 Ribeira do Pombal";1;1;568,53;542,82;-;-;25,71;-;-;568,53;568,53;10;10,0;1;100,00
"292670 Rio de Contas";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"292690 Rio do Pires";13;13;6437,47;6103,24;-;-;334,23;-;-;495,19;495,19;26;2,0;-;-
"292700 Rio Real";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;7;3,5;-;-
"292720 Ruy Barbosa";6;6;3087,32;2921,45;-;-;165,87;-;-;514,55;514,55;19;3,2;-;-
"292740 Salvador";56;56;43167,81;39986,90;-;-;3180,91;-;-;770,85;770,85;242;4,3;-;-
"292770 Santa Cruz Cabrália";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;2;1,0;-;-
"292790 Santa Inês";24;24;11684,56;11067,52;-;-;617,04;-;-;486,86;486,86;24;1,0;-;-
"292850 Santa Teresinha";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292800 Santaluz";24;24;11660,56;11043,52;-;-;617,04;-;-;485,86;485,86;36;1,5;-;-
"292820 Santana";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"292870 Santo Antônio de Jesus";4;4;2210,97;2100,39;-;-;110,58;-;-;552,74;552,74;16;4,0;-;-
"292895 São Domingos";10;10;4999,90;4742,80;-;-;257,10;-;-;499,99;499,99;26;2,6;-;-
"292905 São Félix do Coribe";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"292925 São Gabriel";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292960 Sapeaçu";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;-;-;-;-
"292990 Seabra";2;2;526,46;489,13;-;-;37,33;-;-;263,23;263,23;6;3,0;-;-
"293010 Senhor do Bonfim";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"293020 Sento Sé";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"293015 Serra do Ramalho";26;26;12458,94;11790,48;-;-;668,46;-;-;479,19;479,19;26;1,0;-;-
"293030 Serra Dourada";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;8;2,0;-;-
"293040 Serra Preta";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"293050 Serrinha";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;9;2,3;-;-
"293070 Simões Filho";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;8;2,7;-;-
"293090 Tabocas do Brejo Velho";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"293105 Tanque Novo";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;9;4,5;-;-
"293120 Taperoá";10;10;4791,90;4534,80;-;-;257,10;-;-;479,19;479,19;37;3,7;-;-
"293160 Teolândia";31;31;15574,89;14777,88;-;-;797,01;-;-;502,42;502,42;93;3,0;-;-
"293200 Uauá";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"293210 Ubaíra";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"293220 Ubaitaba";28;28;13881,32;13161,44;-;-;719,88;-;-;495,76;495,76;60;2,1;-;-
"293240 Uibaí";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;8;2,7;-;-
"293280 Utinga";6;6;2955,14;2800,88;-;-;154,26;-;-;492,52;492,52;10;1,7;1;16,67
"293290 Valença";9;9;5819,92;5526,61;-;-;293,31;-;-;646,66;646,66;53;5,9;1;11,11
"293300 Valente";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;9;3,0;-;-
"293315 Várzea Nova";8;8;3953,52;3747,84;-;-;205,68;-;-;494,19;494,19;46;5,8;-;-
"293330 Vitória da Conquista";54;54;27380,37;25980,42;-;-;1399,95;-;-;507,04;507,04;130;2,4;-;-
"293340 Wagner";12;12;5886,28;5577,76;-;-;308,52;-;-;490,52;490,52;25;2,1;-;-
"293345 Wanderley";46;46;22402,74;21220,08;-;-;1182,66;-;-;487,02;487,02;69;1,5;-;-
"293350 Wenceslau Guimarães";8;8;3961,52;3755,84;-;-;205,68;-;-;495,19;495,19;16;2,0;-;-
"293360 Xique-Xique";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"310020 Abaeté";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;6;3,0;-;-
"310030 Abre Campo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;13;13,0;-;-
"310060 Água Boa";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;14;2,8;-;-
"310090 Águas Formosas";10;10;5284,20;5007,75;-;-;276,45;-;-;528,42;528,42;49;4,9;-;-
"310100 Águas Vermelhas";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"310110 Aimorés";10;10;4967,90;4710,80;-;-;257,10;-;-;496,79;496,79;27;2,7;-;-
"310150 Além Paraíba";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"310170 Almenara";8;8;4180,72;3975,04;-;-;205,68;-;-;522,59;522,59;17;2,1;-;-
"310230 Alvinópolis";1;1;606,42;528,07;-;-;78,35;-;-;606,42;606,42;3;3,0;-;-
"310340 Araçuaí";3;3;1489,57;1412,44;-;-;77,13;-;-;496,52;496,52;12;4,0;-;-
"310350 Araguari";12;12;5562,47;5268,04;-;-;294,43;-;-;463,54;463,54;25;2,1;-;-
"310420 Arcos";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"310450 Arinos";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;3;1,5;-;-
"310470 Ataléia";8;8;3929,52;3723,84;-;-;205,68;-;-;491,19;491,19;17;2,1;-;-
"310490 Baependi";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"310540 Barão de Cocais";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"310560 Barbacena";5;5;2545,77;2417,22;-;-;128,55;-;-;509,15;509,15;11;2,2;-;-
"310590 Barroso";1;1;499,25;469,67;-;-;29,58;-;-;499,25;499,25;7;7,0;-;-
"310620 Belo Horizonte";197;197;158749,03;143141,53;-;-;15607,50;-;-;805,83;805,83;799;4,1;-;-
"310650 Berilo";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"310670 Betim";19;19;17118,95;15993,59;-;-;1125,36;-;-;901,00;901,00;90;4,7;-;-
"310730 Bocaiúva";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"310270 Cachoeira de Pajeú";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;6;3,0;-;-
"311230 Capelinha";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"311280 Capitólio";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"311300 Caraí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"311330 Carangola";5;5;3741,82;3538,72;-;-;203,10;-;-;748,36;748,36;18;3,6;-;-
"311340 Caratinga";1;1;14022,58;12104,49;-;-;1918,09;-;-;14022,58;14022,58;23;23,0;1;100,00
"311370 Carlos Chagas";3;3;1525,57;1448,44;-;-;77,13;-;-;508,52;508,52;11;3,7;-;-
"311510 Cássia";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"311530 Cataguases";1;1;510,94;485,23;-;-;25,71;-;-;510,94;510,94;4;4,0;-;-
"311570 Central de Minas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"311660 Cláudio";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"311680 Coluna";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;10;2,5;-;-
"311800 Congonhas";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"311830 Conselheiro Lafaiete";10;10;5615,32;5350,48;-;-;264,84;-;-;561,53;561,53;40;4,0;1;10,00
"311860 Contagem";33;33;16321,32;15465,44;-;-;855,88;-;-;494,59;494,59;147;4,5;-;-
"312050 Cristina";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"312080 Cruzília";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"312090 Curvelo";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"312230 Divinópolis";3;3;2725,59;2586,78;-;-;138,81;-;-;908,53;908,53;9;3,0;-;-
"312360 Elói Mendes";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"312400 Ervália";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;5;2,5;-;-
"312410 Esmeraldas";6;6;3019,14;2864,88;-;-;154,26;-;-;503,19;503,19;18;3,0;-;-
"312670 Francisco Sá";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;8;4,0;-;-
"312760 Gouveia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"312770 Governador Valadares";2;2;1590,78;1513,66;-;-;77,12;-;-;795,39;795,39;5;2,5;-;-
"312780 Grão Mogol";2;2;1030,38;978,96;-;-;51,42;-;-;515,19;515,19;9;4,5;-;-
"312820 Guaraciaba";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;7;2,3;-;-
"312840 Guarani";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;-;-;-;-
"312860 Guarda-Mor";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;4;4,0;-;-
"312980 Ibirité";12;12;6074,20;5750,20;-;-;324,00;-;-;506,18;506,18;35;2,9;-;-
"313090 Inhapim";2;2;1476,02;1424,60;-;-;51,42;-;-;738,01;738,01;10;5,0;-;-
"313130 Ipatinga";9;9;4809,06;4560,95;-;-;248,11;-;-;534,34;534,34;24;2,7;1;11,11
"313170 Itabira";6;6;13084,23;11628,71;-;-;1455,52;-;-;2180,70;2180,70;40;6,7;1;16,67
"313180 Itabirinha";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"313190 Itabirito";1;1;533,20;507,49;-;-;25,71;-;-;533,20;533,20;5;5,0;-;-
"313220 Itaguara";1;1;687,55;638,62;-;-;48,93;-;-;687,55;687,55;12;12,0;-;-
"313240 Itajubá";1;1;583,31;549,86;-;-;33,45;-;-;583,31;583,31;8;8,0;-;-
"313270 Itambacuri";5;5;2515,95;2387,40;-;-;128,55;-;-;503,19;503,19;16;3,2;-;-
"313300 Itamonte";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"313330 Itaobim";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;7;3,5;-;-
"313380 Itaúna";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;5;2,5;-;-
"313470 Jacinto";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"313600 Joaíma";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;5;2,5;-;-
"313620 João Monlevade";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"313650 Jordânia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"313670 Juiz de Fora";15;15;13971,57;12767,65;-;-;1203,92;-;-;931,44;931,44;55;3,7;-;-
"313700 Ladainha";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;8;4,0;-;-
"313760 Lagoa Santa";5;5;2451,95;2323,40;-;-;128,55;-;-;490,39;490,39;14;2,8;-;-
"313820 Lavras";1;1;555,39;529,68;-;-;25,71;-;-;555,39;555,39;6;6,0;-;-
"313880 Luz";5;5;2408,65;2280,10;-;-;128,55;-;-;481,73;481,73;12;2,4;-;-
"313890 Machacalis";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"313900 Machado";1;1;312,68;267,85;-;-;44,83;-;-;312,68;312,68;9;9,0;-;-
"313920 Malacacheta";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"313930 Manga";3;3;1525,57;1448,44;-;-;77,13;-;-;508,52;508,52;13;4,3;-;-
"313940 Manhuaçu";2;2;1038,38;986,96;-;-;51,42;-;-;519,19;519,19;10;5,0;-;-
"313960 Mantena";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"313980 Mar de Espanha";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"314140 Medina";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"314150 Mendes Pimentel";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"314160 Mercês";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"314180 Minas Novas";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;5;1,3;-;-
"314220 Miraí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"314270 Montalvânia";5;5;2443,95;2315,40;-;-;128,55;-;-;488,79;488,79;9;1,8;-;-
"314310 Monte Carmelo";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"314330 Montes Claros";5;5;3451,65;3205,59;-;-;246,06;-;-;690,33;690,33;17;3,4;-;-
"314390 Muriaé";1;1;3225,50;2860,79;-;-;364,71;-;-;3225,50;3225,50;6;6,0;-;-
"314400 Mutum";11;11;5479,09;5196,28;-;-;282,81;-;-;498,10;498,10;38;3,5;-;-
"314410 Muzambinho";4;4;2148,88;2038,30;-;-;110,58;-;-;537,22;537,22;24;6,0;-;-
"314460 Nepomuceno";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"314480 Nova Lima";5;5;6669,96;5960,31;-;-;709,65;-;-;1333,99;1333,99;36;7,2;-;-
"314520 Nova Serrana";1;1;547,25;517,67;-;-;29,58;-;-;547,25;547,25;6;6,0;-;-
"314530 Novo Cruzeiro";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;190;47,5;-;-
"314560 Oliveira";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"314590 Ouro Branco";1;1;541,20;515,49;-;-;25,71;-;-;541,20;541,20;8;8,0;-;-
"314630 Padre Paraíso";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"314710 Pará de Minas";4;4;2705,45;2572,76;-;-;132,69;-;-;676,36;676,36;22;5,5;-;-
"314700 Paracatu";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"314720 Paraguaçu";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"314790 Passos";1;1;594,22;563,37;-;-;30,85;-;-;594,22;594,22;2;2,0;-;-
"314800 Patos de Minas";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"314870 Pedra Azul";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"314980 Perdizes";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;11;2,8;-;-
"314990 Perdões";1;1;480,87;451,47;-;-;29,40;-;-;480,87;480,87;3;3,0;-;-
"315080 Piranga";3;3;1572,80;1443,03;-;-;129,77;-;-;524,27;524,27;6;2,0;-;-
"315140 Pitangui";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"315170 Poço Fundo";5;5;2459,95;2331,40;-;-;128,55;-;-;491,99;491,99;10;2,0;-;-
"315180 Poços de Caldas";2;2;1461,56;1384,44;-;-;77,12;-;-;730,78;730,78;2;1,0;-;-
"315220 Porteirinha";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"315250 Pouso Alegre";4;4;3963,86;3696,31;-;-;267,55;-;-;990,96;990,96;15;3,8;-;-
"315270 Prados";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"315280 Prata";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"315400 Raul Soares";4;4;2073,31;1970,47;-;-;102,84;-;-;518,33;518,33;16;4,0;-;-
"315410 Recreio";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"315430 Resplendor";6;6;3011,26;2849,26;-;-;162,00;-;-;501,88;501,88;25;4,2;-;-
"315460 Ribeirão das Neves";14;14;6904,26;6519,71;-;-;384,55;-;-;493,16;493,16;65;4,6;-;-
"315550 Rio Paranaíba";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"315560 Rio Pardo de Minas";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"315570 Rio Piracicaba";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;2;1,0;-;-
"315590 Rio Preto";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"315600 Rio Vermelho";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"315660 Rubim";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"315670 Sabará";2;2;1219,16;1117,43;-;-;101,73;-;-;609,58;609,58;23;11,5;-;-
"315680 Sabinópolis";4;4;1932,76;1829,92;-;-;102,84;-;-;483,19;483,19;6;1,5;-;-
"315700 Salinas";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"315710 Salto da Divisa";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"315720 Santa Bárbara";5;5;2520,01;2387,59;-;-;132,42;-;-;504,00;504,00;13;2,6;-;-
"315930 Santa Rita de Jacutinga";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;8;2,0;-;-
"316070 Santos Dumont";3;3;1517,57;1440,44;-;-;77,13;-;-;505,86;505,86;10;3,3;-;-
"316110 São Francisco";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"316240 São João da Ponte";5;5;2510,75;2382,20;-;-;128,55;-;-;502,15;502,15;8;1,6;-;-
"316250 São João del Rei";4;4;2277,84;2159,60;-;-;118,24;-;-;569,46;569,46;8;2,0;-;-
"316530 São Vicente de Minas";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;8;4,0;-;-
"316680 Serra do Salitre";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;8;4,0;-;-
"316690 Serrania";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"316720 Sete Lagoas";6;6;2580,60;2440,43;-;-;140,17;-;-;430,10;430,10;12;2,0;-;-
"316800 Taiobeiras";12;12;5950,28;5641,76;-;-;308,52;-;-;495,86;495,86;28;2,3;-;-
"316840 Tarumirim";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"316860 Teófilo Otoni";1;1;1581,62;1502,42;-;-;79,20;-;-;1581,62;1581,62;13;13,0;-;-
"316870 Timóteo";2;2;5300,50;4706,68;-;-;593,82;-;-;2650,25;2650,25;12;6,0;-;-
"316930 Três Corações";3;3;1525,57;1448,44;-;-;77,13;-;-;508,52;508,52;11;3,7;-;-
"316970 Turmalina";7;7;3618,69;3415,50;-;-;203,19;-;-;516,96;516,96;19;2,7;-;-
"316990 Ubá";5;5;4869,17;4457,81;-;-;411,36;-;-;973,83;973,83;42;8,4;-;-
"317010 Uberaba";10;10;5170,13;4901,42;-;-;268,71;-;-;517,01;517,01;29;2,9;-;-
"317020 Uberlândia";26;26;13378,53;12697,22;-;-;681,31;-;-;514,56;514,56;86;3,3;-;-
"317040 Unaí";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"317052 Urucuia";1;1;559,19;533,48;-;-;25,71;-;-;559,19;559,19;10;10,0;-;-
"317070 Varginha";1;1;918,58;846,36;-;-;72,22;-;-;918,58;918,58;6;6,0;-;-
"317120 Vespasiano";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;5;1,7;-;-
"317130 Viçosa";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"317160 Virgem da Lapa";1;1;582,42;504,07;-;-;78,35;-;-;582,42;582,42;6;6,0;-;-
"317180 Virginópolis";6;6;3255,56;3074,21;-;-;181,35;-;-;542,59;542,59;32;5,3;1;16,67
"320010 Afonso Cláudio";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"320060 Aracruz";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"320080 Baixo Guandu";8;8;4009,52;3803,84;-;-;205,68;-;-;501,19;501,19;22;2,8;-;-
"320120 Cachoeiro de Itapemirim";14;14;8074,97;7607,97;-;-;467,00;-;-;576,78;576,78;46;3,3;-;-
"320140 Castelo";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"320210 Ecoporanga";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;6;3,0;-;-
"320240 Guarapari";4;4;2080,57;1973,86;-;-;106,71;-;-;520,14;520,14;14;3,5;-;-
"320245 Ibatiba";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;7;2,3;-;-
"320300 Iúna";27;27;13178,13;12483,96;-;-;694,17;-;-;488,08;488,08;60;2,2;2;7,41
"320313 João Neiva";3;3;1466,24;1389,11;-;-;77,13;-;-;488,75;488,75;9;3,0;-;-
"320320 Linhares";3;3;1604,92;1527,79;-;-;77,13;-;-;534,97;534,97;18;6,0;-;-
"320360 Mucurici";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"320390 Nova Venécia";1;1;504,53;478,82;-;-;25,71;-;-;504,53;504,53;2;2,0;-;-
"320405 Pedro Canário";4;4;1964,76;1861,92;-;-;102,84;-;-;491,19;491,19;9;2,3;-;-
"320455 Santa Maria de Jetibá";2;2;1190,74;1116,10;-;-;74,64;-;-;595,37;595,37;15;7,5;-;-
"320480 São José do Calçado";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;8;4,0;-;-
"320490 São Mateus";5;5;2854,34;2567,87;-;-;286,47;-;-;570,87;570,87;17;3,4;-;-
"320506 Venda Nova do Imigrante";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
