"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"230340 Carnaubal";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"230410 Crateús";12;12;5870,28;5561,76;-;-;308,52;-;-;489,19;489,19;18;1,5;-;-
"230425 Cruz";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
"230440 Fortaleza";225;225;117067,19;110711,46;-;-;6355,73;-;-;520,30;520,30;767;3,4;-;-
"230580 Ipu";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;4;2,0;1;50,00
"230590 Ipueiras";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"230610 Irauçuba";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"230630 Itapagé";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"230640 Itapipoca";1;1;543,31;509,86;-;-;33,45;-;-;543,31;543,31;8;8,0;-;-
"230710 Jardim";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"230750 Lavras da Mangabeira";3;3;1541,57;1464,44;-;-;77,13;-;-;513,86;513,86;17;5,7;-;-
"230760 Limoeiro do Norte";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"230765 Maracanaú";1;1;525,20;499,49;-;-;25,71;-;-;525,20;525,20;4;4,0;-;-
"230840 Missão Velha";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;13;4,3;-;-
"230870 Morada Nova";4;4;2020,76;1917,92;-;-;102,84;-;-;505,19;505,19;19;4,8;-;-
"230930 Nova Russas";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;5;1,7;-;-
"230940 Novo Oriente";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;4;1,3;-;-
"231010 Palmácia";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"231030 Parambu";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;7;3,5;-;-
"231130 Quixadá";1;1;523,86;498,15;-;-;25,71;-;-;523,86;523,86;5;5,0;-;-
"231160 Redenção";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"231180 Russas";8;8;4073,60;3867,92;-;-;205,68;-;-;509,20;509,20;16;2,0;-;-
"231210 Santana do Cariri";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;7;7,0;-;-
"231230 São Benedito";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;6;3,0;-;-
"231290 Sobral";3;3;7056,12;6217,71;-;-;838,41;-;-;2352,04;2352,04;32;10,7;-;-
"231320 Tamboril";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"231330 Tauá";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;-;-;-;-
"240260 Ceará-Mirim";1;1;620,61;567,81;-;-;52,80;-;-;620,61;620,61;15;15,0;-;-
"240670 Lajes";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"240800 Mossoró";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"240810 Natal";5;5;2626,05;2497,50;-;-;128,55;-;-;525,21;525,21;24;4,8;-;-
"240830 Nova Cruz";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"240930 Patu";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"240940 Pau dos Ferros";12;12;6126,28;5817,76;-;-;308,52;-;-;510,52;510,52;47;3,9;-;-
"241330 Serra de São Bento";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"241440 Touros";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"250010 Água Branca";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"250040 Alagoa Nova";3;3;1605,57;1528,44;-;-;77,13;-;-;535,19;535,19;21;7,0;-;-
"250370 Cajazeiras";1;1;542,94;517,23;-;-;25,71;-;-;542,94;542,94;4;4,0;-;-
"250400 Campina Grande";21;21;12001,16;11446,45;-;-;554,71;-;-;571,48;571,48;110;5,2;1;4,76
"250480 Coremas";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"250510 Cuité";3;3;1501,57;1424,44;-;-;77,13;-;-;500,52;500,52;8;2,7;-;-
"250600 Esperança";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;8;2,7;-;-
"250680 Ingá";45;45;21563,55;20406,60;-;-;1156,95;-;-;479,19;479,19;90;2,0;-;-
"250750 João Pessoa";13;13;6543,47;6135,78;-;-;407,69;-;-;503,34;503,34;31;2,4;-;-
"250890 Mamanguape";3;3;1745,99;1641,77;-;-;104,22;-;-;582,00;582,00;21;7,0;-;-
"250970 Monteiro";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"251130 Piancó";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;5;2,5;-;-
"251140 Picuí";10;10;4791,90;4534,80;-;-;257,10;-;-;479,19;479,19;24;2,4;-;-
"251250 Queimadas";7;7;3521,58;3341,61;-;-;179,97;-;-;503,08;503,08;9;1,3;-;-
"251450 São José de Piranhas";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"251600 Solânea";11;11;5391,09;5108,28;-;-;282,81;-;-;490,10;490,10;27;2,5;-;-
"251690 Uiraúna";9;9;4408,71;4177,32;-;-;231,39;-;-;489,86;489,86;18;2,0;-;-
"260010 Afogados da Ingazeira";2;2;1068,33;1016,91;-;-;51,42;-;-;534,16;534,16;9;4,5;-;-
"260210 Bom Conselho";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;5;2,5;-;-
"260280 Buíque";13;13;6445,47;6111,24;-;-;334,23;-;-;495,81;495,81;29;2,2;-;-
"260290 Cabo de Santo Agostinho";4;4;1972,76;1869,92;-;-;102,84;-;-;493,19;493,19;9;2,3;-;-
"260310 Cachoeirinha";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"260410 Caruaru";2;2;1023,72;972,30;-;-;51,42;-;-;511,86;511,86;3;1,5;-;-
"260510 Custódia";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"260600 Garanhuns";4;4;2086,16;1983,32;-;-;102,84;-;-;521,54;521,54;18;4,5;-;-
"260620 Goiana";5;5;2459,95;2331,40;-;-;128,55;-;-;491,99;491,99;11;2,2;-;-
"260790 Jaboatão dos Guararapes";8;8;3961,52;3755,84;-;-;205,68;-;-;495,19;495,19;28;3,5;-;-
"260890 Limoeiro";8;8;3833,52;3627,84;-;-;205,68;-;-;479,19;479,19;39;4,9;-;-
"260900 Macaparana";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;15;7,5;-;-
"260950 Nazaré da Mata";4;4;2028,76;1925,92;-;-;102,84;-;-;507,19;507,19;14;3,5;-;-
"261000 Palmares";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"261070 Paulista";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"261090 Pesqueira";12;12;6006,28;5697,76;-;-;308,52;-;-;500,52;500,52;32;2,7;-;-
"261100 Petrolândia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"261110 Petrolina";16;16;7162,43;6726,61;-;-;435,82;-;-;447,65;447,65;32;2,0;-;-
"261160 Recife";165;165;94907,96;89060,57;-;-;5847,39;-;-;575,20;575,20;582;3,5;-;-
"261230 Saloá";1;1;52,22;41,34;-;-;10,88;-;-;52,22;52,22;3;3,0;-;-
"261260 Santa Maria da Boa Vista";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;7;3,5;-;-
"261310 São Caitano";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"261350 São José do Belmonte";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"261390 Serra Talhada";4;4;2015,44;1912,60;-;-;102,84;-;-;503,86;503,86;10;2,5;-;-
"261410 Sertânia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"261450 Surubim";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"261640 Vitória de Santo Antão";4;4;884,52;778,48;-;-;106,04;-;-;221,13;221,13;18;4,5;-;-
"270030 Arapiraca";7;7;18165,05;16436,97;-;-;1728,08;-;-;2595,01;2595,01;41;5,9;-;-
"270170 Capela";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"270430 Maceió";6;6;3450,79;3283,68;-;-;167,11;-;-;575,13;575,13;29;4,8;-;-
"270630 Palmeira dos Índios";2;2;1038,38;986,96;-;-;51,42;-;-;519,19;519,19;10;5,0;-;-
"270690 Pilar";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"270710 Piranhas";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;7;2,3;-;-
"270770 Rio Largo";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"270800 Santana do Ipanema";6;6;3068,88;2914,62;-;-;154,26;-;-;511,48;511,48;22;3,7;-;-
"270830 São José da Laje";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"270860 São Miguel dos Campos";13;13;7314,36;6964,65;-;-;349,71;-;-;562,64;562,64;53;4,1;-;-
"270940 Viçosa";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;8;2,7;-;-
"280020 Aquidabã";14;14;6788,66;6428,72;-;-;359,94;-;-;484,90;484,90;28;2,0;-;-
"280030 Aracaju";80;80;46689,89;43989,77;-;-;2700,12;-;-;583,62;583,62;397;5,0;-;-
"280130 Capela";4;4;1508,84;1420,09;-;-;88,75;-;-;377,21;377,21;9;2,3;-;-
"280210 Estância";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;26;4,3;-;-
"280290 Itabaiana";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"280350 Lagarto";7;7;3522,33;3342,36;-;-;179,97;-;-;503,19;503,19;38;5,4;-;-
"280570 Propriá";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;9;4,5;-;-
"280590 Riachuelo";8;8;3961,52;3755,84;-;-;205,68;-;-;495,19;495,19;22;2,8;-;-
"280670 São Cristóvão";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"290020 Abaré";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"290070 Alagoinhas";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"290080 Alcobaça";3;3;1445,57;1368,44;-;-;77,13;-;-;481,86;481,86;3;1,0;-;-
"290115 América Dourada";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"290130 Andaraí";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;3;3,0;-;-
"290160 Antas";6;6;2899,14;2744,88;-;-;154,26;-;-;483,19;483,19;16;2,7;-;-
"290240 Aurelino Leal";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;11;2,2;-;-
"290250 Baianópolis";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"290260 Baixa Grande";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;18;4,5;-;-
"290270 Barra";1;1;499,19;473,48;-;-;25,71;-;-;499,19;499,19;5;5,0;-;-
"290280 Barra da Estiva";3;3;1622,22;1545,09;-;-;77,13;-;-;540,74;540,74;8;2,7;-;-
"290323 Barro Alto";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;7;1,4;-;-
"290380 Boa Vista do Tupim";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"290395 Bom Jesus da Serra";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"290400 Boninal";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"290405 Bonito";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"290430 Brejões";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;5;2,5;-;-
"290475 Buritirama";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"290480 Caatiba";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;5;2,5;-;-
"290490 Cachoeira";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"290520 Caetité";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290530 Cafarnaum";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290560 Camacan";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;12;2,0;-;-
"290570 Camaçari";4;4;1955,11;1852,27;-;-;102,84;-;-;488,78;488,78;10;2,5;-;-
"290590 Campo Alegre de Lourdes";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290600 Campo Formoso";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290610 Canápolis";5;5;2499,95;2371,40;-;-;128,55;-;-;499,99;499,99;14;2,8;-;-
"290620 Canarana";3;3;1445,57;1368,44;-;-;77,13;-;-;481,86;481,86;5;1,7;-;-
"290630 Canavieiras";2;2;1058,56;995,53;-;-;63,03;-;-;529,28;529,28;14;7,0;-;-
"290650 Candeias";2;2;1054,42;1003,00;-;-;51,42;-;-;527,21;527,21;5;2,5;-;-
"290670 Cândido Sales";28;28;13593,32;12873,44;-;-;719,88;-;-;485,48;485,48;64;2,3;-;-
"290680 Cansanção";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"290682 Canudos";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"290730 Castro Alves";6;6;2923,14;2768,88;-;-;154,26;-;-;487,19;487,19;6;1,0;-;-
"290760 Central";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"290790 Cipó";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;10;3,3;-;-
"290810 Cocos";20;20;9583,80;9069,60;-;-;514,20;-;-;479,19;479,19;60;3,0;-;-
"290840 Conceição do Coité";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;9;3,0;-;-
"290930 Correntina";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"290950 Cravolândia";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"290970 Cristópolis";11;11;5271,09;4988,28;-;-;282,81;-;-;479,19;479,19;32;2,9;-;-
"291040 Encruzilhada";27;27;13258,13;12563,96;-;-;694,17;-;-;491,04;491,04;63;2,3;-;-
"291060 Esplanada";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"291070 Euclides da Cunha";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"291072 Eunápolis";3;3;1501,57;1424,44;-;-;77,13;-;-;500,52;500,52;9;3,0;-;-
"291080 Feira de Santana";4;4;2281,18;2151,25;-;-;129,93;-;-;570,29;570,29;28;7,0;-;-
"291085 Filadélfia";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;15;3,8;-;-
"291110 Formosa do Rio Preto";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"291120 Gandu";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"291150 Gongogi";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"291170 Guanambi";1;1;655,54;629,83;-;-;25,71;-;-;655,54;655,54;6;6,0;-;-
"291230 Ibicuí";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;4;1,3;-;-
"291270 Ibirapitanga";17;17;8458,23;8021,16;-;-;437,07;-;-;497,54;497,54;50;2,9;-;-
"291280 Ibirapuã";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"291290 Ibirataia";8;8;4001,52;3795,84;-;-;205,68;-;-;500,19;500,19;24;3,0;-;-
"291300 Ibitiara";4;4;1932,76;1829,92;-;-;102,84;-;-;483,19;483,19;9;2,3;-;-
"291310 Ibititá";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;10;2,0;-;-
"291345 Igrapiúna";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;16;3,2;-;-
"291350 Iguaí";10;10;4911,90;4654,80;-;-;257,10;-;-;491,19;491,19;24;2,4;-;-
"291360 Ilhéus";2;2;993,43;942,01;-;-;51,42;-;-;496,72;496,72;7;3,5;-;-
"291370 Inhambupe";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291390 Ipiaú";21;21;10110,99;9571,08;-;-;539,91;-;-;481,48;481,48;31;1,5;-;-
"291410 Ipupiara";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"291420 Irajuba";4;4;1932,76;1829,92;-;-;102,84;-;-;483,19;483,19;10;2,5;-;-
"291430 Iramaia";5;5;2515,95;2387,40;-;-;128,55;-;-;503,19;503,19;15;3,0;-;-
"291440 Iraquara";28;28;13417,32;12697,44;-;-;719,88;-;-;479,19;479,19;32;1,1;-;-
"291465 Itabela";5;5;2013,04;1895,45;-;-;117,59;-;-;402,61;402,61;15;3,0;-;-
"291480 Itabuna";3;3;1584,12;1506,99;-;-;77,13;-;-;528,04;528,04;8;2,7;-;-
"291510 Itagi";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;7;3,5;-;-
"291540 Itaju do Colônia";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"291550 Itajuípe";18;18;8625,42;8162,64;-;-;462,78;-;-;479,19;479,19;54;3,0;-;-
"291580 Itambé";8;8;3062,63;2885,87;-;-;176,76;-;-;382,83;382,83;12;1,5;-;-
"291600 Itanhém";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291610 Itaparica";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"291650 Itapicuru";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;5;1,7;-;-
"291660 Itapitanga";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291670 Itaquara";5;5;2435,95;2307,40;-;-;128,55;-;-;487,19;487,19;14;2,8;-;-
"291680 Itarantim";11;11;5415,09;5132,28;-;-;282,81;-;-;492,28;492,28;29;2,6;-;-
"291685 Itatim";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;4;1,3;-;-
"291690 Itiruçu";8;8;3881,52;3675,84;-;-;205,68;-;-;485,19;485,19;16;2,0;-;-
"291700 Itiúba";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;11;3,7;-;-
"291710 Itororó";7;7;3474,33;3294,36;-;-;179,97;-;-;496,33;496,33;20;2,9;-;-
"291730 Ituberá";10;10;4863,90;4606,80;-;-;257,10;-;-;486,39;486,39;14;1,4;-;-
"291733 Iuiú";6;6;2971,14;2816,88;-;-;154,26;-;-;495,19;495,19;12;2,0;-;-
"291750 Jacobina";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"291760 Jaguaquara";6;6;2971,14;2816,88;-;-;154,26;-;-;495,19;495,19;14;2,3;-;-
"291770 Jaguarari";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"291800 Jequié";5;5;2414,63;2286,08;-;-;128,55;-;-;482,93;482,93;10;2,0;-;-
"291820 Jiquiriçá";7;7;3354,33;3174,36;-;-;179,97;-;-;479,19;479,19;13;1,9;-;-
"291830 Jitaúna";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"291840 Juazeiro";6;6;3111,61;2953,48;-;-;158,13;-;-;518,60;518,60;17;2,8;-;-
"291850 Jussara";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291905 Lajedo do Tabocal";7;7;3498,33;3318,36;-;-;179,97;-;-;499,76;499,76;25;3,6;-;-
"291915 Lapão";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"291960 Macajuba";4;4;1972,76;1869,92;-;-;102,84;-;-;493,19;493,19;7;1,8;-;-
"291970 Macarani";7;7;3482,33;3302,36;-;-;179,97;-;-;497,48;497,48;18;2,6;-;-
"292000 Maiquinique";8;8;3985,52;3779,84;-;-;205,68;-;-;498,19;498,19;21;2,6;-;-
"292010 Mairi";4;4;2365,72;2200,96;-;-;164,76;-;-;591,43;591,43;31;7,8;1;25,00
"292050 Maracás";6;6;2923,14;2768,88;-;-;154,26;-;-;487,19;487,19;13;2,2;-;-
"292100 Mata de São João";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"292130 Milagres";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292170 Morro do Chapéu";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292180 Mortugaba";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"292200 Mucuri";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292205 Mulungu do Morro";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292250 Nazaré";3;3;1545,63;1464,63;-;-;81,00;-;-;515,21;515,21;10;3,3;-;-
"292270 Nova Canaã";9;9;4424,71;4193,32;-;-;231,39;-;-;491,63;491,63;26;2,9;-;-
"292310 Olindina";16;16;7795,04;7383,68;-;-;411,36;-;-;487,19;487,19;44;2,8;-;-
"292360 Paramirim";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;6;3,0;-;-
"292370 Paratinga";22;22;10542,18;9976,56;-;-;565,62;-;-;479,19;479,19;25;1,1;-;-
"292390 Pau Brasil";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292400 Paulo Afonso";4;4;2125,36;1983,82;-;-;141,54;-;-;531,34;531,34;20;5,0;-;-
"292430 Piatã";13;13;6445,47;6111,24;-;-;334,23;-;-;495,81;495,81;36;2,8;-;-
"292490 Planaltino";15;15;7299,85;6914,20;-;-;385,65;-;-;486,66;486,66;28;1,9;-;-
"292510 Poções";7;7;3434,33;3254,36;-;-;179,97;-;-;490,62;490,62;11;1,6;-;-
"292560 Presidente Dutra";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"292575 Presidente Tancredo Neves";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"292580 Queimadas";10;10;4799,90;4542,80;-;-;257,10;-;-;479,99;479,99;15;1,5;-;-
"292590 Quijingue";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"292690 Rio do Pires";11;11;5447,09;5164,28;-;-;282,81;-;-;495,19;495,19;22;2,0;-;-
"292720 Ruy Barbosa";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"292740 Salvador";34;34;26084,50;24020,12;-;-;2064,38;-;-;767,19;767,19;111;3,3;-;-
"292790 Santa Inês";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;4;1,0;-;-
"292840 Santa Rita de Cássia";1;1;483,86;458,15;-;-;25,71;-;-;483,86;483,86;6;6,0;-;-
"292800 Santaluz";19;19;9192,61;8704,12;-;-;488,49;-;-;483,82;483,82;34;1,8;-;-
"292820 Santana";3;3;1501,57;1424,44;-;-;77,13;-;-;500,52;500,52;8;2,7;-;-
"292870 Santo Antônio de Jesus";2;2;1010,40;958,98;-;-;51,42;-;-;505,20;505,20;5;2,5;-;-
"292920 São Francisco do Conde";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"292990 Seabra";4;4;2053,17;1950,33;-;-;102,84;-;-;513,29;513,29;10;2,5;-;-
"293015 Serra do Ramalho";24;24;11500,56;10883,52;-;-;617,04;-;-;479,19;479,19;24;1,0;-;-
"293030 Serra Dourada";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;8;2,0;-;-
"293050 Serrinha";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"293070 Simões Filho";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;12;3,0;-;-
"293075 Sítio do Mato";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"293105 Tanque Novo";4;4;1996,76;1893,92;-;-;102,84;-;-;499,19;499,19;10;2,5;-;-
"293120 Taperoá";12;12;5918,28;5609,76;-;-;308,52;-;-;493,19;493,19;48;4,0;-;-
"293130 Tapiramutá";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"293135 Teixeira de Freitas";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
"293160 Teolândia";24;24;11980,56;11363,52;-;-;617,04;-;-;499,19;499,19;72;3,0;-;-
"293210 Ubaíra";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;4;4,0;-;-
"293220 Ubaitaba";32;32;15830,08;15007,36;-;-;822,72;-;-;494,69;494,69;61;1,9;-;-
"293240 Uibaí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"293290 Valença";2;2;1543,12;1460,74;-;-;82,38;-;-;771,56;771,56;16;8,0;1;50,00
"293300 Valente";6;6;2939,14;2784,88;-;-;154,26;-;-;489,86;489,86;12;2,0;-;-
"293315 Várzea Nova";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"293330 Vitória da Conquista";49;49;24275,80;23016,01;-;-;1259,79;-;-;495,42;495,42;111;2,3;-;-
"293340 Wagner";10;10;4951,90;4694,80;-;-;257,10;-;-;495,19;495,19;20;2,0;-;-
"293345 Wanderley";28;28;13641,32;12921,44;-;-;719,88;-;-;487,19;487,19;35;1,3;-;-
"293350 Wenceslau Guimarães";8;8;4001,52;3795,84;-;-;205,68;-;-;500,19;500,19;21;2,6;-;-
"310060 Água Boa";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;14;2,8;-;-
"310090 Águas Formosas";16;16;8568,06;8090,91;-;-;477,15;-;-;535,50;535,50;90;5,6;-;-
"310100 Águas Vermelhas";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"310110 Aimorés";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"310160 Alfenas";1;1;527,39;501,68;-;-;25,71;-;-;527,39;527,39;3;3,0;-;-
"310280 Andrelândia";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
