"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"230640 Itapipoca";1;1;611,37;574,05;-;-;37,32;-;-;611,37;611,37;9;9,0;-;-
"230730 Juazeiro do Norte";3;3;1605,61;1528,48;-;-;77,13;-;-;535,20;535,20;13;4,3;-;-
"230750 Lavras da Mangabeira";4;4;2124,76;2021,92;-;-;102,84;-;-;531,19;531,19;26;6,5;-;-
"230780 Marco";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"230840 Missão Velha";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;7;2,3;-;-
"230900 Mucambo";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;10;5,0;-;-
"230940 Novo Oriente";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;4;1,0;-;-
"230950 Orós";5;5;2523,95;2395,40;-;-;128,55;-;-;504,79;504,79;16;3,2;-;-
"231100 Poranga";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"231130 Quixadá";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"231160 Redenção";5;5;2435,95;2307,40;-;-;128,55;-;-;487,19;487,19;11;2,2;-;-
"231180 Russas";10;10;5053,30;4796,20;-;-;257,10;-;-;505,33;505,33;21;2,1;-;-
"231220 Santa Quitéria";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"231290 Sobral";2;2;1074,68;1003,91;-;-;70,77;-;-;537,34;537,34;13;6,5;-;-
"231350 Trairi";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"240050 Alexandria";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"240060 Almino Afonso";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"240110 Areia Branca";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"240810 Natal";7;7;6699,19;6147,42;-;-;551,77;-;-;957,03;957,03;33;4,7;-;-
"240940 Pau dos Ferros";27;27;13275,78;12567,02;-;-;708,76;-;-;491,70;491,70;100;3,7;-;-
"241020 Portalegre";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"241120 Santa Cruz";1;1;543,19;517,48;-;-;25,71;-;-;543,19;543,19;9;9,0;-;-
"241200 São Gonçalo do Amarante";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"241330 Serra de São Bento";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"250010 Água Branca";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"250200 Belém do Brejo do Cruz";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"250250 Boqueirão";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"250280 Brejo do Cruz";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"250400 Campina Grande";17;17;11970,53;10466,29;-;-;1504,24;-;-;704,15;704,15;111;6,5;-;-
"250510 Cuité";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"250630 Guarabira";1;1;967,25;873,74;-;-;93,51;-;-;967,25;967,25;1;1,0;-;-
"250680 Ingá";44;44;21084,36;19953,12;-;-;1131,24;-;-;479,19;479,19;88;2,0;-;-
"250750 João Pessoa";12;12;9582,18;8799,06;-;-;783,12;-;-;798,51;798,51;35;2,9;-;-
"250890 Mamanguape";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;-;-;1;100,00
"250970 Monteiro";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"251080 Patos";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"251090 Paulista";1;1;193,07;168,97;-;-;24,10;-;-;193,07;193,07;2;2,0;-;-
"251130 Piancó";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"251140 Picuí";7;7;3354,33;3174,36;-;-;179,97;-;-;479,19;479,19;20;2,9;-;-
"251250 Queimadas";1;1;522,24;496,53;-;-;25,71;-;-;522,24;522,24;3;3,0;-;-
"251450 São José de Piranhas";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"251540 São Vicente do Seridó";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"251550 Serra Branca";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;13;6,5;-;-
"251600 Solânea";11;11;5415,09;5132,28;-;-;282,81;-;-;492,28;492,28;32;2,9;-;-
"251630 Sumé";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"251690 Uiraúna";13;13;6373,47;6039,24;-;-;334,23;-;-;490,27;490,27;26;2,0;-;-
"260030 Agrestina";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"260110 Araripina";2;2;1306,92;1220,67;-;-;86,25;-;-;653,46;653,46;21;10,5;-;-
"260120 Arcoverde";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"260200 Bodocó";1;1;622,42;544,07;-;-;78,35;-;-;622,42;622,42;5;5,0;-;-
"260210 Bom Conselho";1;1;567,19;541,48;-;-;25,71;-;-;567,19;567,19;11;11,0;-;-
"260280 Buíque";13;13;6437,47;6103,24;-;-;334,23;-;-;495,19;495,19;30;2,3;-;-
"260290 Cabo de Santo Agostinho";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"260410 Caruaru";3;3;1736,98;1595,60;-;-;141,38;-;-;578,99;578,99;18;6,0;-;-
"260510 Custódia";1;1;543,19;517,48;-;-;25,71;-;-;543,19;543,19;8;8,0;-;-
"260600 Garanhuns";4;4;2175,31;2072,47;-;-;102,84;-;-;543,83;543,83;22;5,5;-;-
"260620 Goiana";7;7;3471,00;3291,03;-;-;179,97;-;-;495,86;495,86;18;2,6;-;-
"260790 Jaboatão dos Guararapes";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;9;4,5;-;-
"260875 Lagoa Grande";1;1;567,19;541,48;-;-;25,71;-;-;567,19;567,19;11;11,0;-;-
"260880 Lajedo";1;1;559,19;533,48;-;-;25,71;-;-;559,19;559,19;14;14,0;-;-
"260890 Limoeiro";8;8;3833,52;3627,84;-;-;205,68;-;-;479,19;479,19;37;4,6;-;-
"260950 Nazaré da Mata";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;6;3,0;-;-
"261000 Palmares";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"261070 Paulista";1;1;621,95;596,24;-;-;25,71;-;-;621,95;621,95;3;3,0;-;-
"261090 Pesqueira";9;9;4496,71;4265,32;-;-;231,39;-;-;499,63;499,63;23;2,6;-;-
"261100 Petrolândia";1;1;47,27;35,65;-;-;11,62;-;-;47,27;47,27;1;1,0;-;-
"261110 Petrolina";10;10;8138,61;7313,58;-;-;825,03;-;-;813,86;813,86;37;3,7;-;-
"261160 Recife";161;161;86227,60;80579,42;-;-;5648,18;-;-;535,58;535,58;522;3,2;-;-
"261220 Salgueiro";1;1;507,86;482,15;-;-;25,71;-;-;507,86;507,86;3;3,0;-;-
"261350 São José do Belmonte";2;2;1038,38;986,96;-;-;51,42;-;-;519,19;519,19;10;5,0;-;-
"261390 Serra Talhada";5;5;2517,29;2388,74;-;-;128,55;-;-;503,46;503,46;14;2,8;-;-
"261480 Tacaratu";1;1;504,87;475,47;-;-;29,40;-;-;504,87;504,87;3;3,0;-;-
"261520 Terra Nova";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"261640 Vitória de Santo Antão";1;1;211,13;184,62;-;-;26,51;-;-;211,13;211,13;3;3,0;-;-
"270030 Arapiraca";5;5;9913,41;9039,06;-;-;874,35;-;-;1982,68;1982,68;20;4,0;-;-
"270170 Capela";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;5;5,0;-;-
"270230 Coruripe";2;2;1038,38;986,96;-;-;51,42;-;-;519,19;519,19;10;5,0;-;-
"270240 Delmiro Gouveia";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"270400 Junqueiro";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"270430 Maceió";11;11;9755,38;9013,49;-;-;741,89;-;-;886,85;886,85;48;4,4;1;9,09
"270630 Palmeira dos Índios";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"270690 Pilar";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;4;1,3;-;-
"270760 Quebrangulo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;-;-;-;-
"270860 São Miguel dos Campos";11;11;5907,70;5621,02;-;-;286,68;-;-;537,06;537,06;40;3,6;-;-
"270915 Teotônio Vilela";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;6;6,0;-;-
"280020 Aquidabã";16;16;7667,04;7255,68;-;-;411,36;-;-;479,19;479,19;32;2,0;-;-
"280030 Aracaju";77;77;44479,48;41467,15;-;-;3012,33;-;-;577,66;577,66;444;5,8;-;-
"280130 Capela";6;6;2939,14;2784,88;-;-;154,26;-;-;489,86;489,86;12;2,0;-;-
"280210 Estância";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;9;4,5;-;-
"280290 Itabaiana";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"280350 Lagarto";9;9;4576,71;4345,32;-;-;231,39;-;-;508,52;508,52;44;4,9;-;-
"280590 Riachuelo";10;10;4749,33;4476,98;-;-;272,35;-;-;474,93;474,93;24;2,4;-;-
"290020 Abaré";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290040 Água Fria";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;8;8,0;-;-
"290080 Alcobaça";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"290100 Amargosa";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;1;1,0;1;100,00
"290110 Amélia Rodrigues";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"290115 América Dourada";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290160 Antas";8;8;3953,52;3747,84;-;-;205,68;-;-;494,19;494,19;18;2,3;-;-
"290240 Aurelino Leal";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"290250 Baianópolis";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;6;2,0;-;-
"290260 Baixa Grande";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"290270 Barra";3;3;1593,87;1497,39;-;-;96,48;-;-;531,29;531,29;18;6,0;-;-
"290280 Barra da Estiva";2;2;1177,83;1126,41;-;-;51,42;-;-;588,91;588,91;6;3,0;-;-
"290300 Barra do Mendes";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"290320 Barreiras";2;2;1038,10;986,68;-;-;51,42;-;-;519,05;519,05;7;3,5;-;-
"290323 Barro Alto";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;4;1,3;-;-
"290327 Barrocas";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"290340 Belmonte";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;6;3,0;-;-
"290390 Bom Jesus da Lapa";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"290395 Bom Jesus da Serra";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290400 Boninal";4;4;1956,76;1853,92;-;-;102,84;-;-;489,19;489,19;9;2,3;-;-
"290430 Brejões";6;6;2911,14;2756,88;-;-;154,26;-;-;485,19;485,19;16;2,7;-;-
"290480 Caatiba";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290500 Caculé";3;3;1597,57;1520,44;-;-;77,13;-;-;532,52;532,52;19;6,3;-;-
"290560 Camacan";11;11;5271,09;4988,28;-;-;282,81;-;-;479,19;479,19;39;3,5;-;-
"290570 Camaçari";6;6;1652,78;1540,79;-;-;111,99;-;-;275,46;275,46;11;1,8;-;-
"290600 Campo Formoso";1;1;543,39;517,68;-;-;25,71;-;-;543,39;543,39;7;7,0;-;-
"290610 Canápolis";6;6;2979,14;2824,88;-;-;154,26;-;-;496,52;496,52;13;2,2;-;-
"290620 Canarana";5;5;2435,95;2307,40;-;-;128,55;-;-;487,19;487,19;10;2,0;-;-
"290630 Canavieiras";1;1;539,37;502,05;-;-;37,32;-;-;539,37;539,37;9;9,0;-;-
"290670 Cândido Sales";27;27;13114,13;12419,96;-;-;694,17;-;-;485,71;485,71;58;2,1;-;-
"290680 Cansanção";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"290720 Casa Nova";3;3;1573,57;1496,44;-;-;77,13;-;-;524,52;524,52;72;24,0;-;-
"290730 Castro Alves";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"290760 Central";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290790 Cipó";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"290800 Coaraci";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290810 Cocos";19;19;9104,61;8616,12;-;-;488,49;-;-;479,19;479,19;57;3,0;-;-
"290840 Conceição do Coité";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;8;4,0;-;-
"290930 Correntina";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"290950 Cravolândia";6;6;2899,14;2744,88;-;-;154,26;-;-;483,19;483,19;7;1,2;-;-
"291030 Elísio Medrado";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291040 Encruzilhada";26;26;12626,94;11958,48;-;-;668,46;-;-;485,65;485,65;65;2,5;-;-
"291072 Eunápolis";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291080 Feira de Santana";4;4;2219,32;2103,62;-;-;115,70;-;-;554,83;554,83;15;3,8;-;-
"291120 Gandu";2;2;1162,68;1091,91;-;-;70,77;-;-;581,34;581,34;15;7,5;-;-
"291130 Gentio do Ouro";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291150 Gongogi";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"291200 Ibiassucê";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291210 Ibicaraí";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"291230 Ibicuí";4;4;1932,76;1829,92;-;-;102,84;-;-;483,19;483,19;6;1,5;-;-
"291270 Ibirapitanga";16;16;7736,47;7309,86;-;-;426,61;-;-;483,53;483,53;42;2,6;-;-
"291290 Ibirataia";10;10;4911,90;4654,80;-;-;257,10;-;-;491,19;491,19;25;2,5;-;-
"291300 Ibitiara";6;6;2987,14;2832,88;-;-;154,26;-;-;497,86;497,86;20;3,3;-;-
"291310 Ibititá";8;8;3833,52;3627,84;-;-;205,68;-;-;479,19;479,19;16;2,0;-;-
"291345 Igrapiúna";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"291350 Iguaí";10;10;4895,90;4638,80;-;-;257,10;-;-;489,59;489,59;22;2,2;-;-
"291360 Ilhéus";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;10;5,0;-;-
"291390 Ipiaú";22;22;10598,18;10032,56;-;-;565,62;-;-;481,74;481,74;25;1,1;-;-
"291420 Irajuba";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;6;2,0;-;-
"291430 Iramaia";4;4;2012,76;1909,92;-;-;102,84;-;-;503,19;503,19;12;3,0;-;-
"291440 Iraquara";29;29;13896,51;13150,92;-;-;745,59;-;-;479,19;479,19;45;1,6;-;-
"291465 Itabela";3;3;621,73;572,78;-;-;48,95;-;-;207,24;207,24;6;2,0;-;-
"291480 Itabuna";2;2;1047,44;996,02;-;-;51,42;-;-;523,72;523,72;6;3,0;-;-
"291490 Itacaré";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291500 Itaeté";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"291510 Itagi";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;12;6,0;-;-
"291550 Itajuípe";15;15;7187,85;6802,20;-;-;385,65;-;-;479,19;479,19;45;3,0;-;-
"291580 Itambé";5;5;2044,03;1929,57;-;-;114,46;-;-;408,81;408,81;10;2,0;-;-
"291600 Itanhém";5;5;2668,31;2516,54;-;-;151,77;-;-;533,66;533,66;19;3,8;-;-
"291630 Itapebi";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291640 Itapetinga";1;1;1966,72;1737,61;-;-;229,11;-;-;1966,72;1966,72;3;3,0;-;-
"291650 Itapicuru";3;3;1445,57;1368,44;-;-;77,13;-;-;481,86;481,86;3;1,0;-;-
"291660 Itapitanga";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"291670 Itaquara";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;7;1,8;-;-
"291680 Itarantim";6;6;2891,14;2736,88;-;-;154,26;-;-;481,86;481,86;14;2,3;-;-
"291685 Itatim";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;3;1,5;-;-
"291690 Itiruçu";4;4;1956,76;1853,92;-;-;102,84;-;-;489,19;489,19;9;2,3;-;-
"291700 Itiúba";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;14;14,0;-;-
"291710 Itororó";5;5;2475,95;2347,40;-;-;128,55;-;-;495,19;495,19;13;2,6;-;-
"291730 Ituberá";6;6;2923,14;2768,88;-;-;154,26;-;-;487,19;487,19;9;1,5;-;-
"291733 Iuiú";5;5;2483,95;2355,40;-;-;128,55;-;-;496,79;496,79;11;2,2;-;-
"291760 Jaguaquara";6;6;2955,14;2800,88;-;-;154,26;-;-;492,52;492,52;13;2,2;-;-
"291800 Jequié";1;1;549,04;523,33;-;-;25,71;-;-;549,04;549,04;4;4,0;-;-
"291820 Jiquiriçá";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;13;2,6;-;-
"291840 Juazeiro";6;6;1719,44;1603,58;-;-;115,86;-;-;286,57;286,57;15;2,5;-;-
"291850 Jussara";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"291905 Lajedo do Tabocal";11;11;5503,09;5220,28;-;-;282,81;-;-;500,28;500,28;38;3,5;-;-
"291915 Lapão";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291960 Macajuba";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"291970 Macarani";9;9;4424,71;4193,32;-;-;231,39;-;-;491,63;491,63;22;2,4;-;-
"292000 Maiquinique";6;6;2963,14;2808,88;-;-;154,26;-;-;493,86;493,86;13;2,2;-;-
"292010 Mairi";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292020 Malhada";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;4;4,0;-;-
"292050 Maracás";6;6;2923,14;2768,88;-;-;154,26;-;-;487,19;487,19;8;1,3;-;-
"292130 Milagres";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292170 Morro do Chapéu";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"292180 Mortugaba";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292190 Mucugê";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292200 Mucuri";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;7;2,3;-;-
"292205 Mulungu do Morro";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292210 Mundo Novo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292240 Mutuípe";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"292250 Nazaré";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;6;3,0;-;-
"292265 Nordestina";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"292270 Nova Canaã";4;4;1988,76;1885,92;-;-;102,84;-;-;497,19;497,19;12;3,0;-;-
"292310 Olindina";11;11;5359,09;5076,28;-;-;282,81;-;-;487,19;487,19;33;3,0;-;-
"292400 Paulo Afonso";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292430 Piatã";12;12;5982,28;5673,76;-;-;308,52;-;-;498,52;498,52;31;2,6;-;-
"292480 Piritiba";5;5;2435,95;2307,40;-;-;128,55;-;-;487,19;487,19;15;3,0;-;-
"292490 Planaltino";8;8;3913,52;3707,84;-;-;205,68;-;-;489,19;489,19;16;2,0;-;-
"292510 Poções";5;5;2568,01;2435,59;-;-;132,42;-;-;513,60;513,60;22;4,4;-;-
"292530 Porto Seguro";1;1;1022,97;929,46;-;-;93,51;-;-;1022,97;1022,97;5;5,0;-;-
"292550 Prado";1;1;491,19;465,48;-;-;25,71;-;-;491,19;491,19;3;3,0;-;-
"292580 Queimadas";13;13;6253,47;5919,24;-;-;334,23;-;-;481,04;481,04;31;2,4;-;-
"292640 Riacho de Santana";3;3;1613,57;1536,44;-;-;77,13;-;-;537,86;537,86;22;7,3;-;-
"292690 Rio do Pires";8;8;3969,52;3763,84;-;-;205,68;-;-;496,19;496,19;17;2,1;-;-
"292720 Ruy Barbosa";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"292740 Salvador";39;39;40805,81;37532,21;-;-;3273,60;-;-;1046,30;1046,30;169;4,3;1;2,56
"292790 Santa Inês";10;10;4871,90;4614,80;-;-;257,10;-;-;487,19;487,19;10;1,0;-;-
"292840 Santa Rita de Cássia";1;1;499,25;469,67;-;-;29,58;-;-;499,25;499,25;7;7,0;-;-
"292800 Santaluz";16;16;7779,04;7367,68;-;-;411,36;-;-;486,19;486,19;25;1,6;-;-
"292820 Santana";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"292870 Santo Antônio de Jesus";3;3;5224,53;4725,12;-;-;499,41;-;-;1741,51;1741,51;21;7,0;-;-
"292890 São Desidério";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292925 São Gabriel";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"293015 Serra do Ramalho";24;24;11500,56;10883,52;-;-;617,04;-;-;479,19;479,19;24;1,0;-;-
"293030 Serra Dourada";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"293060 Serrolândia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"293070 Simões Filho";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"293075 Sítio do Mato";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"293105 Tanque Novo";4;4;1537,79;1449,78;-;-;88,01;-;-;384,45;384,45;7;1,8;-;-
"293120 Taperoá";8;8;3881,52;3675,84;-;-;205,68;-;-;485,19;485,19;32;4,0;-;-
"293130 Tapiramutá";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;7;2,3;-;-
"293135 Teixeira de Freitas";3;3;2918,11;2705,38;-;-;212,73;-;-;972,70;972,70;12;4,0;-;-
"293160 Teolândia";5;5;2515,95;2387,40;-;-;128,55;-;-;503,19;503,19;15;3,0;-;-
"293210 Ubaíra";7;7;3386,33;3206,36;-;-;179,97;-;-;483,76;483,76;13;1,9;-;-
"293220 Ubaitaba";30;30;14767,70;13996,40;-;-;771,30;-;-;492,26;492,26;55;1,8;-;-
"293250 Una";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"293290 Valença";1;1;496,56;470,85;-;-;25,71;-;-;496,56;496,56;2;2,0;-;-
"293300 Valente";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"293315 Várzea Nova";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;9;2,3;-;-
"293330 Vitória da Conquista";24;24;11570,57;10952,73;-;-;617,84;-;-;482,11;482,11;56;2,3;-;-
"293340 Wagner";11;11;5447,09;5164,28;-;-;282,81;-;-;495,19;495,19;22;2,0;-;-
"293345 Wanderley";22;22;10726,18;10160,56;-;-;565,62;-;-;487,55;487,55;34;1,5;-;-
"293350 Wenceslau Guimarães";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"293360 Xique-Xique";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"310020 Abaeté";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"310090 Águas Formosas";14;14;7533,80;7100,33;-;-;433,47;-;-;538,13;538,13;85;6,1;-;-
"310100 Águas Vermelhas";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"310110 Aimorés";2;2;1034,56;971,53;-;-;63,03;-;-;517,28;517,28;11;5,5;-;-
"310170 Almenara";8;8;3997,54;3791,86;-;-;205,68;-;-;499,69;499,69;17;2,1;-;-
"310280 Andrelândia";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"310340 Araçuaí";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"310350 Araguari";12;12;5982,28;5673,76;-;-;308,52;-;-;498,52;498,52;35;2,9;-;-
"310400 Araxá";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"310420 Arcos";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"310470 Ataléia";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"310490 Baependi";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"310540 Barão de Cocais";3;3;1501,57;1424,44;-;-;77,13;-;-;500,52;500,52;8;2,7;-;-
"310560 Barbacena";8;8;4848,40;4559,44;-;-;288,96;-;-;606,05;606,05;28;3,5;-;-
"310590 Barroso";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;3;1,5;-;-
"310620 Belo Horizonte";225;225;163824,15;152823,03;-;-;11001,12;-;-;728,11;728,11;857;3,8;-;-
"310650 Berilo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"310670 Betim";18;18;14699,82;13925,70;-;-;774,12;-;-;816,66;816,66;105;5,8;-;-
