"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"220770 Parnaíba";7;7;3394,33;3214,36;-;-;179,97;-;-;484,90;484,90;24;3,4;-;-
"220780 Paulistana";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"220790 Pedro II";5;5;2427,95;2299,40;-;-;128,55;-;-;485,59;485,59;12;2,4;-;-
"220800 Picos";11;11;5271,09;4988,28;-;-;282,81;-;-;479,19;479,19;22;2,0;-;-
"220820 Pio IX";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;3;1,5;-;-
"220850 Porto";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;4;1,3;-;-
"220880 Regeneração";6;6;2903,14;2748,88;-;-;154,26;-;-;483,86;483,86;8;1,3;-;-
"221000 São João do Piauí";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"221040 São Miguel do Tapuio";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"221060 São Raimundo Nonato";65;65;31379,35;29708,20;-;-;1671,15;-;-;482,76;482,76;132;2,0;-;-
"221100 Teresina";11;11;5614,52;5279,07;-;-;335,45;-;-;510,41;510,41;36;3,3;-;-
"221110 União";3;3;1445,57;1368,44;-;-;77,13;-;-;481,86;481,86;6;2,0;-;-
"221120 Uruçuí";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;6;3,0;-;-
"221130 Valença do Piauí";3;3;1465,57;1388,44;-;-;77,13;-;-;488,52;488,52;7;2,3;-;-
"221170 Wall Ferraz";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;2;1,0;-;-
"230020 Acaraú";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"230170 Aurora";14;14;6820,66;6460,72;-;-;359,94;-;-;487,19;487,19;28;2,0;-;-
"230190 Barbalha";15;15;14321,10;13258,81;-;-;1062,29;-;-;954,74;954,74;80;5,3;-;-
"230210 Baturité";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"230250 Brejo Santo";6;6;2996,48;2842,22;-;-;154,26;-;-;499,41;499,41;18;3,0;-;-
"230260 Camocim";3;3;1550,72;1473,59;-;-;77,13;-;-;516,91;516,91;11;3,7;-;-
"230270 Campos Sales";1;1;551,19;525,48;-;-;25,71;-;-;551,19;551,19;9;9,0;-;-
"230280 Canindé";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;4;2,0;1;50,00
"230350 Cascavel";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"230365 Catunda";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"230370 Caucaia";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;12;6,0;-;-
"230410 Crateús";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;4;1,3;-;-
"230425 Cruz";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"230440 Fortaleza";203;203;107975,98;101998,59;-;-;5977,39;-;-;531,90;531,90;667;3,3;-;-
"230540 Icó";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"230580 Ipu";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;-;-;1;100,00
"230730 Juazeiro do Norte";2;2;1153,87;1094,71;-;-;59,16;-;-;576,93;576,93;13;6,5;-;-
"230750 Lavras da Mangabeira";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;10;5,0;-;-
"230760 Limoeiro do Norte";5;5;2028,03;1913,57;-;-;114,46;-;-;405,61;405,61;9;1,8;-;-
"230840 Missão Velha";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"230850 Mombaça";1;1;499,86;474,15;-;-;25,71;-;-;499,86;499,86;2;2,0;-;-
"230940 Novo Oriente";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;3;1,0;-;-
"231090 Piquet Carneiro";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"231100 Poranga";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"231130 Quixadá";2;2;1038,58;987,16;-;-;51,42;-;-;519,29;519,29;7;3,5;-;-
"231140 Quixeramobim";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"231160 Redenção";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;8;2,7;-;-
"231180 Russas";11;11;5515,11;5232,30;-;-;282,81;-;-;501,37;501,37;27;2,5;-;-
"231290 Sobral";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"231330 Tauá";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"231350 Trairi";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;7;3,5;-;-
"231370 Umari";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"231400 Várzea Alegre";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"240110 Areia Branca";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"240200 Caicó";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"240400 Frutuoso Gomes";1;1;201,83;175,12;-;-;26,71;-;-;201,83;201,83;2;2,0;-;-
"240570 Jardim do Seridó";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"240670 Lajes";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"240720 Macau";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"240800 Mossoró";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
"240810 Natal";3;3;1530,27;1453,14;-;-;77,13;-;-;510,09;510,09;10;3,3;-;-
"240940 Pau dos Ferros";5;5;2287,89;2158,54;-;-;129,35;-;-;457,58;457,58;23;4,6;-;-
"241120 Santa Cruz";1;1;765,15;716,22;-;-;48,93;-;-;765,15;765,15;13;13,0;-;-
"241200 São Gonçalo do Amarante";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"241250 São Miguel";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"250010 Água Branca";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"250040 Alagoa Nova";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"250280 Brejo do Cruz";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;8;2,0;-;-
"250400 Campina Grande";8;8;5971,47;5546,89;-;-;424,58;-;-;746,43;746,43;41;5,1;1;12,50
"250430 Catolé do Rocha";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"250480 Coremas";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"250510 Cuité";6;6;2963,14;2808,88;-;-;154,26;-;-;493,86;493,86;11;1,8;-;-
"250600 Esperança";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"250630 Guarabira";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"250680 Ingá";59;59;28117,92;26587,24;-;-;1530,68;-;-;476,57;476,57;118;2,0;-;-
"250750 João Pessoa";13;13;8631,95;8056,51;-;-;575,44;-;-;664,00;664,00;76;5,8;-;-
"251080 Patos";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"251140 Picuí";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;10;2,0;-;-
"251250 Queimadas";2;2;1194,08;1142,66;-;-;51,42;-;-;597,04;597,04;13;6,5;-;-
"251450 São José de Piranhas";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"251600 Solânea";10;10;4967,90;4710,80;-;-;257,10;-;-;496,79;496,79;31;3,1;-;-
"251650 Taperoá";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"251690 Uiraúna";17;17;8290,23;7853,16;-;-;437,07;-;-;487,66;487,66;34;2,0;-;-
"260030 Agrestina";3;3;3015,66;2830,08;-;-;185,58;-;-;1005,22;1005,22;36;12,0;-;-
"260110 Araripina";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"260120 Arcoverde";3;3;1501,57;1424,44;-;-;77,13;-;-;500,52;500,52;8;2,7;-;-
"260280 Buíque";14;14;6900,66;6540,72;-;-;359,94;-;-;492,90;492,90;72;5,1;-;-
"260290 Cabo de Santo Agostinho";9;9;4614,21;4378,95;-;-;235,26;-;-;512,69;512,69;29;3,2;-;-
"260370 Canhotinho";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"260410 Caruaru";4;4;2314,59;2180,79;-;-;133,80;-;-;578,65;578,65;29;7,3;-;-
"260415 Casinhas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"260570 Floresta";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"260600 Garanhuns";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"260620 Goiana";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"260790 Jaboatão dos Guararapes";7;7;3538,33;3358,36;-;-;179,97;-;-;505,48;505,48;28;4,0;-;-
"260950 Nazaré da Mata";4;4;2012,76;1909,92;-;-;102,84;-;-;503,19;503,19;12;3,0;-;-
"260990 Ouricuri";1;1;591,14;565,43;-;-;25,71;-;-;591,14;591,14;7;7,0;-;-
"261070 Paulista";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;-;-;-;-
"261090 Pesqueira";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"261100 Petrolândia";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"261110 Petrolina";9;9;4464,71;4233,32;-;-;231,39;-;-;496,08;496,08;19;2,1;-;-
"261160 Recife";112;112;67505,56;63459,35;-;-;4046,21;-;-;602,73;602,73;367;3,3;1;0,89
"261220 Salgueiro";5;5;14692,21;13057,06;-;-;1635,15;-;-;2938,44;2938,44;28;5,6;1;20,00
"261250 Santa Cruz do Capibaribe";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"261350 São José do Belmonte";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"261390 Serra Talhada";1;1;6467,67;5575,11;-;-;892,56;-;-;6467,67;6467,67;11;11,0;-;-
"261620 Vertentes";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"261640 Vitória de Santo Antão";1;1;560,87;531,47;-;-;29,40;-;-;560,87;560,87;10;10,0;-;-
"270030 Arapiraca";1;1;701,55;675,84;-;-;25,71;-;-;701,55;701,55;3;3,0;-;-
"270230 Coruripe";2;2;31159,09;27074,55;-;-;4084,54;-;-;15579,55;15579,55;63;31,5;-;-
"270240 Delmiro Gouveia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"270380 Joaquim Gomes";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"270400 Junqueiro";3;3;1517,57;1440,44;-;-;77,13;-;-;505,86;505,86;12;4,0;-;-
"270430 Maceió";17;17;10068,89;9577,09;-;-;491,80;-;-;592,29;592,29;76;4,5;-;-
"270630 Palmeira dos Índios";1;1;583,31;549,86;-;-;33,45;-;-;583,31;583,31;8;8,0;-;-
"270640 Pão de Açúcar";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"270690 Pilar";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;8;4,0;-;-
"270770 Rio Largo";2;2;1034,83;983,41;-;-;51,42;-;-;517,41;517,41;12;6,0;-;-
"270860 São Miguel dos Campos";2;2;1031,78;980,36;-;-;51,42;-;-;515,89;515,89;6;3,0;-;-
"270940 Viçosa";3;3;1541,57;1464,44;-;-;77,13;-;-;513,86;513,86;15;5,0;-;-
"280020 Aquidabã";13;13;6293,47;5959,24;-;-;334,23;-;-;484,11;484,11;26;2,0;-;-
"280030 Aracaju";51;51;36361,73;33812,42;-;-;2549,31;-;-;712,98;712,98;170;3,3;-;-
"280210 Estância";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;14;4,7;-;-
"280290 Itabaiana";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"280450 Nossa Senhora da Glória";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"280570 Propriá";2;2;1017,74;958,94;-;-;58,80;-;-;508,87;508,87;7;3,5;-;-
"280590 Riachuelo";8;8;3929,52;3723,84;-;-;205,68;-;-;491,19;491,19;18;2,3;-;-
"280670 São Cristóvão";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290020 Abaré";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290070 Alagoinhas";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290080 Alcobaça";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"290100 Amargosa";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290115 América Dourada";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290130 Andaraí";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"290160 Antas";10;10;4871,90;4614,80;-;-;257,10;-;-;487,19;487,19;20;2,0;-;-
"290200 Aracatu";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290240 Aurelino Leal";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"290260 Baixa Grande";5;5;2427,95;2299,40;-;-;128,55;-;-;485,59;485,59;9;1,8;-;-
"290270 Barra";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290320 Barreiras";1;1;598,64;572,93;-;-;25,71;-;-;598,64;598,64;1;1,0;1;100,00
"290340 Belmonte";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"290380 Boa Vista do Tupim";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"290390 Bom Jesus da Lapa";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290395 Bom Jesus da Serra";5;5;2515,95;2387,40;-;-;128,55;-;-;503,19;503,19;15;3,0;-;-
"290400 Boninal";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;6;2,0;-;-
"290405 Bonito";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"290410 Boquira";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"290475 Buritirama";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"290490 Cachoeira";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290500 Caculé";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290560 Camacan";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"290570 Camaçari";4;4;1516,84;1428,09;-;-;88,75;-;-;379,21;379,21;8;2,0;-;-
"290590 Campo Alegre de Lourdes";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"290600 Campo Formoso";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;5;2,5;-;-
"290610 Canápolis";9;9;4416,71;4185,32;-;-;231,39;-;-;490,75;490,75;18;2,0;-;-
"290660 Candiba";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290670 Cândido Sales";33;33;16293,27;15444,84;-;-;848,43;-;-;493,74;493,74;66;2,0;-;-
"290680 Cansanção";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"290710 Carinhanha";16;16;7851,04;7439,68;-;-;411,36;-;-;490,69;490,69;23;1,4;-;-
"290730 Castro Alves";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"290760 Central";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290790 Cipó";1;1;535,19;509,48;-;-;25,71;-;-;535,19;535,19;17;17,0;-;-
"290810 Cocos";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"290840 Conceição do Coité";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290930 Correntina";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290950 Cravolândia";9;9;4392,71;4161,32;-;-;231,39;-;-;488,08;488,08;23;2,6;-;-
"290960 Crisópolis";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290970 Cristópolis";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;18;3,0;-;-
"291030 Elísio Medrado";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291040 Encruzilhada";28;28;13689,32;12969,44;-;-;719,88;-;-;488,90;488,90;57;2,0;-;-
"290050 Érico Cardoso";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291060 Esplanada";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"291070 Euclides da Cunha";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;15;5,0;-;-
"291072 Eunápolis";2;2;995,05;943,63;-;-;51,42;-;-;497,52;497,52;3;1,5;-;-
"291080 Feira de Santana";6;6;3344,28;3177,16;-;-;167,12;-;-;557,38;557,38;29;4,8;-;-
"291110 Formosa do Rio Preto";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"291120 Gandu";11;11;5311,15;5024,47;-;-;286,68;-;-;482,83;482,83;27;2,5;-;-
"291170 Guanambi";1;1;535,19;509,48;-;-;25,71;-;-;535,19;535,19;8;8,0;-;-
"291180 Guaratinga";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;7;2,3;-;-
"291270 Ibirapitanga";20;20;9701,23;9171,78;-;-;529,45;-;-;485,06;485,06;50;2,5;-;-
"291290 Ibirataia";10;10;4871,90;4614,80;-;-;257,10;-;-;487,19;487,19;22;2,2;-;-
"291300 Ibitiara";3;3;1445,57;1368,44;-;-;77,13;-;-;481,86;481,86;4;1,3;-;-
"291310 Ibititá";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;6;2,0;-;-
"291345 Igrapiúna";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"291350 Iguaí";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"291360 Ilhéus";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;10;2,5;-;-
"291390 Ipiaú";31;31;14918,89;14121,88;-;-;797,01;-;-;481,25;481,25;61;2,0;-;-
"291420 Irajuba";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;15;5,0;-;-
"291430 Iramaia";6;6;3019,14;2864,88;-;-;154,26;-;-;503,19;503,19;18;3,0;-;-
"291440 Iraquara";59;59;28272,21;26755,32;-;-;1516,89;-;-;479,19;479,19;82;1,4;-;-
"291465 Itabela";4;4;1932,76;1829,92;-;-;102,84;-;-;483,19;483,19;14;3,5;-;-
"291480 Itabuna";14;14;7040,80;6680,86;-;-;359,94;-;-;502,91;502,91;34;2,4;-;-
"291535 Itaguaçu da Bahia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291540 Itaju do Colônia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"291550 Itajuípe";12;12;5750,28;5441,76;-;-;308,52;-;-;479,19;479,19;37;3,1;-;-
"291560 Itamaraju";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;7;3,5;-;-
"291580 Itambé";6;6;2995,14;2840,88;-;-;154,26;-;-;499,19;499,19;15;2,5;-;-
"291600 Itanhém";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"291640 Itapetinga";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"291650 Itapicuru";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"291670 Itaquara";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;2;1,0;-;-
"291680 Itarantim";5;5;2467,95;2339,40;-;-;128,55;-;-;493,59;493,59;14;2,8;-;-
"291690 Itiruçu";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"291700 Itiúba";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"291710 Itororó";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"291730 Ituberá";12;12;5878,28;5569,76;-;-;308,52;-;-;489,86;489,86;23;1,9;-;-
"291733 Iuiú";4;4;1988,76;1885,92;-;-;102,84;-;-;497,19;497,19;9;2,3;-;-
"291735 Jaborandi";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"291750 Jacobina";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291760 Jaguaquara";8;8;3929,52;3723,84;-;-;205,68;-;-;491,19;491,19;15;1,9;-;-
"291770 Jaguarari";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"291800 Jequié";5;5;2764,69;2597,44;-;-;167,25;-;-;552,94;552,94;29;5,8;-;-
"291820 Jiquiriçá";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;7;1,4;-;-
"291830 Jitaúna";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291840 Juazeiro";18;18;8921,42;8458,64;-;-;462,78;-;-;495,63;495,63;37;2,1;-;-
"291850 Jussara";3;3;1501,57;1424,44;-;-;77,13;-;-;500,52;500,52;8;2,7;-;-
"291905 Lajedo do Tabocal";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;10;3,3;-;-
"291915 Lapão";3;3;1533,57;1456,44;-;-;77,13;-;-;511,19;511,19;12;4,0;-;-
"291920 Lauro de Freitas";1;1;6629,27;5993,36;-;-;635,91;-;-;6629,27;6629,27;10;10,0;1;100,00
"291930 Lençóis";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"291960 Macajuba";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"291970 Macarani";11;11;5383,09;5100,28;-;-;282,81;-;-;489,37;489,37;21;1,9;-;-
"292050 Maracás";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;7;2,3;-;-
"292150 Monte Santo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;8;8,0;-;-
"292170 Morro do Chapéu";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292200 Mucuri";4;4;1964,76;1861,92;-;-;102,84;-;-;491,19;491,19;10;2,5;-;-
"292205 Mulungu do Morro";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292210 Mundo Novo";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"292240 Mutuípe";7;7;3354,33;3174,36;-;-;179,97;-;-;479,19;479,19;27;3,9;-;-
"292250 Nazaré";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"292270 Nova Canaã";6;6;2995,14;2840,88;-;-;154,26;-;-;499,19;499,19;15;2,5;-;-
"292300 Nova Viçosa";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;3;1,5;-;-
"292310 Olindina";26;26;12666,94;11998,48;-;-;668,46;-;-;487,19;487,19;68;2,6;-;-
"292340 Palmas de Monte Alto";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"292370 Paratinga";29;29;13896,51;13150,92;-;-;745,59;-;-;479,19;479,19;32;1,1;-;-
"292430 Piatã";7;7;3458,33;3278,36;-;-;179,97;-;-;494,05;494,05;15;2,1;-;-
"292460 Pindobaçu";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"292465 Pintadas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292480 Piritiba";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;7;3,5;-;-
"292500 Planalto";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292510 Poções";5;5;2427,95;2299,40;-;-;128,55;-;-;485,59;485,59;8;1,6;-;-
"292550 Prado";1;1;47,27;35,65;-;-;11,62;-;-;47,27;47,27;1;1,0;-;-
"292560 Presidente Dutra";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"292580 Queimadas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292610 Retirolândia";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"292620 Riachão das Neves";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"292630 Riachão do Jacuípe";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;7;2,3;-;-
"292650 Ribeira do Amparo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"292690 Rio do Pires";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292720 Ruy Barbosa";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"292740 Salvador";28;28;19053,81;17763,05;-;-;1290,76;-;-;680,49;680,49;140;5,0;-;-
"292790 Santa Inês";5;5;2411,95;2283,40;-;-;128,55;-;-;482,39;482,39;5;1,0;1;20,00
"292840 Santa Rita de Cássia";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"292800 Santaluz";12;12;5862,28;5553,76;-;-;308,52;-;-;488,52;488,52;20;1,7;-;-
"292820 Santana";7;7;3498,33;3318,36;-;-;179,97;-;-;499,76;499,76;18;2,6;-;-
"292870 Santo Antônio de Jesus";1;1;494,88;469,17;-;-;25,71;-;-;494,88;494,88;3;3,0;-;-
"292880 Santo Estêvão";1;1;480,87;451,47;-;-;29,40;-;-;480,87;480,87;2;2,0;-;-
"292905 São Félix do Coribe";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;3;1,5;-;-
"292925 São Gabriel";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"293010 Senhor do Bonfim";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
